,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
970,970,1.0,971.0,31.0,Woman,,,North East,Labour,Remain,Missing,Missing,,6.0,None,"£10,000 to £14,999 per year","£45,000 to £49,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",C1,Not Asked,Working full time (30 or more hours per week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6783138932598015,2017-04-25 21:43:53,2017-04-25 21:49:56,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,4.0,a Remainer,,,
971,971,1.0,972.0,25.0,Woman,,,London,Labour,Remain,Missing,Missing,,7.0,The Daily Mail / The Scottish Daily Mail,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.2980854169142864,2017-04-25 20:36:55,2017-04-26 08:47:06,Wrong,Very negative effect,Neither positive nor negative,Don't know,10.0,a Remainer,,,
972,972,1.0,973.0,73.0,Woman,,,East Midlands,UKIP,Leave,Missing,Missing,,9.0,The Express,"under £5,000 per year","£10,000 to £14,999 per year",15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",C2,Not Asked,Retired,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9130668005067268,2017-04-25 20:07:52,2017-04-25 20:21:05,Right,Very positive effect,Neither positive nor negative,Don't know,8.0,a Remainer,,,
973,973,1.0,974.0,56.0,Man,,,Scotland,Liberal Democrat,Remain,Missing,Missing,,5.0,None,"£70,000 to £99,999 per year","£70,000 to £99,999 per year",17-18,GCE A level or Higher Certificate,AB,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5710248351878514,2017-04-25 19:36:08,2017-04-25 19:42:55,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly well,2.0,a Remainer,,,
974,974,1.0,975.0,68.0,Woman,,,West Midlands,DK or did not vote,Leave,Missing,Missing,,0.0,The Daily Mail / The Scottish Daily Mail,Prefer not to answer,Prefer not to answer,20+,GCE A level or Higher Certificate,C2,Not Asked,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),Other,2.6048148291522177,2017-04-26 07:12:26,2017-04-26 07:16:57,Don’t know,Don't know,Don't know,Don't know,5.0,Neither a Leaver nor a Remainer,,,
975,975,1.0,976.0,27.0,Woman,,,North West,Liberal Democrat,Remain,Missing,Missing,,7.0,None,"£10,000 to £14,999 per year","£45,000 to £49,999 per year",Still at school/Full time student,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",AB,Not Asked,Full time student,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6655358814709955,2017-04-25 17:52:14,2017-04-25 17:57:04,Wrong,Very negative effect,Very negative effect,Fairly well,0.0,a Remainer,,,
976,976,1.0,977.0,48.0,Man,,,London,Labour,Remain,Missing,Missing,,7.0,None,"under £5,000 per year","£15,000 to £19,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",E,Not Asked,Other,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.6022211170092668,2017-04-26 00:58:13,2017-04-26 01:07:44,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly well,3.0,Neither a Leaver nor a Remainer,,,
977,977,1.0,978.0,71.0,Woman,,,South East,Liberal Democrat,Leave,Missing,Missing,,5.0,The Daily Mail / The Scottish Daily Mail,"under £5,000 per year","£35,000 to £39,999 per year",15 or under,"Other technical, professional or higher qualification",C2,Not Asked,Retired,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.037770094128176,2017-04-26 04:33:06,2017-04-26 04:46:44,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,5.0,a Leaver,,,
978,978,1.0,979.0,24.0,Man,,,West Midlands,Other,Cannot remember,Missing,Missing,,5.0,None,"£10,000 to £14,999 per year",Prefer not to answer,Skipped,Recognised trade apprenticeship completed,D,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.2631236181524146,2017-04-26 09:36:55,2017-04-26 09:39:28,Right,Very positive effect,Very positive effect,Fairly badly,10.0,a Leaver,,,
979,979,1.0,980.0,21.0,Man,,,South East,DK or did not vote,Leave,Missing,Missing,,7.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year",Don't know,19,"CSE grade 1, GCE O level, GCSE, School Certificate",C1,Not Asked,Working full time (30 or more hours per week),Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.541552162859103,2017-04-26 12:24:59,2017-04-26 12:26:54,Don’t know,Don't know,Somewhat negative effect,Fairly well,7.0,Neither a Leaver nor a Remainer,,,
980,980,1.0,981.0,20.0,Woman,,,Scotland,Green,Remain,Missing,Missing,,4.0,The Guardian,"£15,000 to £19,999 per year","£30,000 to £34,999 per year",17-18,Scottish Higher Certificate,C2,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.5260227471961295,2017-04-26 09:32:44,2017-04-26 10:49:28,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,1.0,a Remainer,,,
981,981,1.0,982.0,21.0,Man,,,Yorkshire and the Humber,Liberal Democrat,Remain,Missing,Missing,,6.0,None,"under £5,000 per year","under £5,000 per year",Still at school/Full time student,GCE A level or Higher Certificate,C1,Not Asked,Full time student,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9471922458016412,2017-04-26 08:33:10,2017-04-26 08:37:30,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
982,982,1.0,983.0,20.0,Man,,,North West,Labour,Remain,Missing,Missing,,7.0,Other Newspaper,Don't know,Prefer not to answer,Still at school/Full time student,"Other technical, professional or higher qualification",C1,Not Asked,Full time student,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8781960108001446,2017-04-26 10:34:49,2017-04-26 10:57:48,Wrong,Very negative effect,Somewhat negative effect,Don't know,2.0,a Remainer,,,
983,983,1.0,984.0,37.0,Woman,,,Scotland,Labour,Remain,Missing,Missing,,7.0,The Guardian,Prefer not to answer,Prefer not to answer,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",AB,Not Asked,Working part time (Less than 8 hours a week),Nationalised industry or public corporation (e.g. Post Office),Other,0.7450051942434595,2017-04-25 21:37:54,2017-04-25 21:45:13,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,,,
984,984,1.0,985.0,48.0,Man,,,South East,DK or did not vote,Remain,Missing,Missing,,7.0,None,"£30,000 to £34,999 per year",Prefer not to answer,16,No formal qualifications,C2,Not Asked,Working full time (30 or more hours per week),Self-employed,"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.8455985147642189,2017-04-26 09:19:34,2017-04-26 09:28:22,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
985,985,1.0,986.0,56.0,Woman,,,North East,Labour,Remain,Missing,Missing,,7.0,None,Prefer not to answer,Prefer not to answer,17-18,GCE A level or Higher Certificate,AB,Not Asked,Working part time (8-29 hours a week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5003431917282644,2017-04-25 18:23:10,2017-04-25 18:29:49,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,1.0,a Remainer,,,
986,986,1.0,987.0,20.0,Man,,,South East,Conservative,Remain,Missing,Missing,,7.0,Other local daily morning newspaper,"under £5,000 per year","£60,000 to £69,999 per year",Still at school/Full time student,GCE A level or Higher Certificate,AB,Not Asked,Full time student,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9111142700152168,2017-04-26 11:31:38,2017-04-26 11:35:12,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,4.0,Neither a Leaver nor a Remainer,,,
987,987,1.0,988.0,32.0,Man,,,East of England,DK or did not vote,Remain,Missing,Missing,,7.0,The Times,"£25,000 to £29,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.1930575643587276,2017-04-26 05:00:18,2017-04-26 05:10:33,Don’t know,Neither positive nor negative,Somewhat negative effect,Don't know,5.0,Neither a Leaver nor a Remainer,,,
988,988,1.0,989.0,29.0,Woman,,,Yorkshire and the Humber,Labour,Leave,Missing,Missing,,3.0,None,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",17-18,GCE A level or Higher Certificate,C2,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.7529165526084696,2017-04-25 23:11:31,2017-04-25 23:16:50,Right,Somewhat positive effect,Somewhat positive effect,Don't know,5.0,a Leaver,,,
989,989,1.0,990.0,55.0,Man,,,North West,Labour,Remain,Missing,Missing,,9.0,The Times,"under £5,000 per year","£70,000 to £99,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Unemployed,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7396478086022967,2017-04-25 18:42:07,2017-04-25 18:47:42,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
990,990,1.0,991.0,48.0,Man,,,South West,Other,Leave,Missing,Missing,,9.0,The Guardian,"£15,000 to £19,999 per year","£20,000 to £24,999 per year",17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.1722574202959315,2017-04-25 18:02:33,2017-04-25 18:10:33,Wrong,Don't know,Don't know,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
991,991,1.0,992.0,52.0,Woman,,,London,Conservative,Leave,Missing,Missing,,6.0,The Daily Mail / The Scottish Daily Mail,"£25,000 to £29,999 per year","£35,000 to £39,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",C2,Not Asked,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.2877112143913885,2017-04-25 21:26:49,2017-04-25 21:34:58,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,8.0,a Leaver,,,
992,992,1.0,993.0,72.0,Woman,,,Yorkshire and the Humber,DK or did not vote,Leave,Missing,Missing,,4.0,None,"£5,000 to £9,999 per year","£15,000 to £19,999 per year",15 or under,No formal qualifications,C2,Not Asked,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9732952564122554,2017-04-25 17:57:40,2017-04-25 18:06:36,Right,Very positive effect,Neither positive nor negative,Fairly well,9.0,Neither a Leaver nor a Remainer,,,
993,993,1.0,994.0,24.0,Man,,,South West,Conservative,Remain,Missing,Missing,,10.0,None,"under £5,000 per year","under £5,000 per year",Skipped,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Full time student,Skipped,Other,0.9069926186880568,2017-04-25 21:11:15,2017-04-25 21:31:05,Wrong,Very negative effect,Very negative effect,Don't know,0.0,a Remainer,,,
994,994,1.0,995.0,28.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Missing,Missing,,7.0,None,"£5,000 to £9,999 per year",Don't know,Still at school/Full time student,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Full time student,Skipped,Have never worked,0.6783138932598015,2017-04-25 17:35:22,2017-04-25 17:39:51,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,7.0,a Remainer,,,
995,995,1.0,996.0,29.0,Man,,,Yorkshire and the Humber,DK or did not vote,Did not vote,Missing,Missing,,5.0,The Sun,"under £5,000 per year","£10,000 to £14,999 per year",19,GCE A level or Higher Certificate,C1,Not Asked,Not working,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.844570691292008,2017-04-26 12:41:44,2017-04-26 12:43:52,Don’t know,Neither positive nor negative,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,
996,996,1.0,997.0,55.0,Woman,,,South West,Conservative,Leave,Missing,Missing,,9.0,None,"£40,000 to £44,999 per year","£45,000 to £49,999 per year",16,City & Guilds certificate - advanced,AB,Not Asked,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7471357635888776,2017-04-25 20:11:50,2017-04-25 20:16:03,Right,Very positive effect,Very positive effect,Very well,10.0,a Leaver,,,
997,997,1.0,998.0,34.0,Man,,,East Midlands,Labour,Remain,Missing,Missing,,9.0,Other Newspaper,Not Asked or missing,Not Asked or missing,Skipped,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9095992158007644,2017-04-25 19:16:08,2017-04-25 19:21:01,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
998,998,1.0,999.0,37.0,Man,,,South East,Conservative,Remain,Missing,Missing,,7.0,None,"£50,000 to £59,999 per year","£50,000 to £59,999 per year",17-18,GCE A level or Higher Certificate,AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.1071811797455011,2017-04-25 20:52:04,2017-04-25 20:59:18,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly well,4.0,a Remainer,,,
999,999,1.0,1000.0,28.0,Woman,,,Scotland,Green,Remain,Missing,Missing,,8.0,The Guardian,"£25,000 to £29,999 per year","£50,000 to £59,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",D,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.4855488860321494,2017-04-25 18:51:58,2017-04-25 19:12:29,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
1000,1000,1.0,1001.0,46.0,Woman,,,East of England,UKIP,Leave,Missing,Missing,,7.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",C1,Not Asked,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5286327399182811,2017-04-25 19:03:09,2017-04-25 19:10:14,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
1001,1001,1.0,1002.0,52.0,Man,,,West Midlands,UKIP,Leave,Missing,Missing,,7.0,The Daily Mail / The Scottish Daily Mail,"£25,000 to £29,999 per year","£25,000 to £29,999 per year",16,ONC,AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6633446753978828,2017-04-25 17:43:04,2017-04-25 17:48:40,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
1002,1002,1.0,1003.0,21.0,Woman,,,London,Labour,Remain,Missing,Missing,,7.0,Other Newspaper,Don't know,Don't know,17-18,Don't know,AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9893597973615316,2017-04-26 08:46:22,2017-04-26 08:50:30,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,3.0,a Remainer,,,
1003,1003,1.0,1004.0,61.0,Woman,,,West Midlands,Conservative,Leave,Missing,Missing,,5.0,None,Prefer not to answer,Prefer not to answer,17-18,Teaching qualification (not degree),AB,Not Asked,Working part time (8-29 hours a week),Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6900380062396011,2017-04-25 17:54:18,2017-04-25 18:02:02,Right,Very positive effect,Very positive effect,Very well,10.0,a Leaver,,,
1004,1004,1.0,1005.0,27.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Missing,Missing,,9.0,The Guardian,"£25,000 to £29,999 per year","£50,000 to £59,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",AB,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6179969464369485,2017-04-25 18:05:45,2017-04-25 18:16:47,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
1005,1005,1.0,1006.0,51.0,Man,,,East Midlands,Labour,Remain,Missing,Missing,,10.0,The Guardian,Not Asked or missing,Not Asked or missing,Skipped,City & Guilds certificate,AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.5637452697961449,2017-04-25 18:33:24,2017-04-25 18:38:00,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
1006,1006,1.0,1007.0,55.0,Man,,,South West,Liberal Democrat,Remain,Missing,Missing,,7.0,The Independent,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",20+,GCE A level or Higher Certificate,E,Not Asked,Working full time (30 or more hours per week),Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5442384610566051,2017-04-25 17:52:07,2017-04-25 17:58:44,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,2.0,Neither a Leaver nor a Remainer,,,
1007,1007,1.0,1008.0,42.0,Man,,,West Midlands,DK or did not vote,Leave,Missing,Missing,,5.0,None,"£25,000 to £29,999 per year","£20,000 to £24,999 per year",16,Prefer not to say,D,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.1484002932533015,2017-04-26 10:53:55,2017-04-26 10:58:11,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
1008,1008,1.0,1009.0,53.0,Man,,,South East,DK or did not vote,Did not vote,Missing,Missing,,9.0,The Guardian,Prefer not to answer,Prefer not to answer,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working part time (8-29 hours a week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.7444560665299655,2017-04-25 17:45:37,2017-04-25 18:03:40,Wrong,Very negative effect,Very negative effect,Fairly badly,1.0,a Remainer,,,
1009,1009,1.0,1010.0,42.0,Woman,,,Scotland,DK or did not vote,Remain,Missing,Missing,,5.0,The Daily Mail / The Scottish Daily Mail,"£10,000 to £14,999 per year","£30,000 to £34,999 per year",17-18,Scottish Higher Certificate,C2,Not Asked,Working part time (8-29 hours a week),Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.4802177613249997,2017-04-25 22:43:45,2017-04-25 22:50:25,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly well,1.0,a Remainer,,,
1010,1010,1.0,1011.0,49.0,Woman,,,East Midlands,Labour,Remain,Missing,Missing,,7.0,The Guardian,Prefer not to answer,Prefer not to answer,20+,"Other technical, professional or higher qualification",D,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.4545683183776973,2017-04-25 20:33:12,2017-04-25 20:40:13,Wrong,Very negative effect,Don't know,Don't know,5.0,a Remainer,,,
1011,1011,1.0,1012.0,42.0,Man,,,Scotland,DK or did not vote,Did not vote,Missing,Missing,,10.0,The Guardian,"£35,000 to £39,999 per year","£40,000 to £44,999 per year",20+,Teaching qualification (not degree),AB,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.4240262590762625,2017-04-25 19:02:14,2017-04-25 19:08:09,Don’t know,Neither positive nor negative,Neither positive nor negative,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,
1012,1012,1.0,1013.0,24.0,Woman,,,North West,Labour,Remain,Missing,Missing,,6.0,The Daily Mail / The Scottish Daily Mail,"£15,000 to £19,999 per year","£35,000 to £39,999 per year",17-18,GCE A level or Higher Certificate,C2,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6308563067411728,2017-04-26 09:23:09,2017-04-26 09:25:20,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly badly,7.0,a Remainer,,,
1013,1013,1.0,1014.0,23.0,Woman,,,East Midlands,Conservative,Remain,Missing,Missing,,7.0,None,"under £5,000 per year","under £5,000 per year",Still at school/Full time student,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Full time student,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.8573396748021463,2017-04-25 19:49:30,2017-04-26 13:20:40,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,,,
1014,1014,1.0,1015.0,41.0,Man,,,North West,Liberal Democrat,Remain,Missing,Missing,,6.0,The Guardian,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0534887969252478,2017-04-25 21:06:17,2017-04-25 21:13:12,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,6.0,a Remainer,,,
1015,1015,1.0,1016.0,47.0,Man,,,East of England,DK or did not vote,Leave,Missing,Missing,,7.0,None,"£25,000 to £29,999 per year","£70,000 to £99,999 per year",17-18,City & Guilds certificate - advanced,AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.7041120975225283,2017-04-26 05:26:33,2017-04-26 05:36:05,Right,Somewhat positive effect,Somewhat positive effect,Very well,10.0,a Leaver,,,
1016,1016,1.0,1017.0,40.0,Man,,,Yorkshire and the Humber,DK or did not vote,Did not vote,Missing,Missing,,10.0,The Guardian,"£60,000 to £69,999 per year","£100,000 to £149,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",AB,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.538143526101572,2017-04-25 18:24:58,2017-04-25 18:30:50,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
1017,1017,1.0,1018.0,67.0,Man,,,South East,Conservative,Leave,Missing,Missing,,7.0,The Sun,"£20,000 to £24,999 per year","£30,000 to £34,999 per year",15 or under,Clerical and commercial,C1,Not Asked,Retired,Skipped,Other,0.8374470373026391,2017-04-26 06:24:38,2017-04-26 06:29:42,Right,Somewhat positive effect,Neither positive nor negative,Don't know,9.0,a Leaver,,,
1018,1018,1.0,1019.0,36.0,Woman,,,North West,Labour,Leave,Missing,Missing,,6.0,None,Prefer not to answer,Prefer not to answer,Can't remember,Don't know,E,Not Asked,Not working,Skipped,Other,0.5813941440329145,2017-04-25 20:07:01,2017-04-25 20:22:51,Wrong,Somewhat negative effect,Don't know,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
1019,1019,1.0,1020.0,44.0,Man,,,East of England,Conservative,Remain,Missing,Missing,,7.0,None,Prefer not to answer,Prefer not to answer,16,University diploma,C1,Not Asked,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.217095359275128,2017-04-26 03:56:13,2017-04-26 04:01:11,Don’t know,Somewhat positive effect,Don't know,Fairly well,3.0,Neither a Leaver nor a Remainer,,,
1020,1020,1.0,1021.0,30.0,Man,,,North West,Conservative,Cannot remember,Missing,Missing,,6.0,The Sun,Prefer not to answer,Prefer not to answer,20+,Recognised trade apprenticeship completed,C1,Not Asked,Working full time (30 or more hours per week),Self-employed,"Skilled Manual Work (e.g. plumber, electrician, fitter)",2.13965754815576,2017-04-25 20:40:25,2017-04-25 20:47:42,Wrong,Very positive effect,Neither positive nor negative,Fairly badly,6.0,a Leaver,,,
1021,1021,1.0,1022.0,23.0,Woman,,,East Midlands,Green,Remain,Missing,Missing,,6.0,The Independent,"£20,000 to £24,999 per year",Don't know,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",AB,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7062548563312406,2017-04-25 19:11:21,2017-04-25 19:16:41,Wrong,Somewhat negative effect,Don't know,Don't know,2.0,a Remainer,,,
1022,1022,1.0,1023.0,46.0,Man,,,East of England,Liberal Democrat,Leave,Missing,Missing,,6.0,None,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",16,CSE grades 2-5,C2,Not Asked,Working full time (30 or more hours per week),Self-employed,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.8853822533085616,2017-04-25 22:12:13,2017-04-25 22:16:20,Right,Very positive effect,Somewhat positive effect,Fairly well,8.0,a Leaver,,,
1023,1023,1.0,1024.0,28.0,Woman,,,South East,DK or did not vote,Did not vote,Missing,Missing,,5.0,The Daily Mail / The Scottish Daily Mail,"£5,000 to £9,999 per year","£10,000 to £14,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",D,Not Asked,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8457574343450714,2017-04-25 22:49:14,2017-04-25 22:51:49,Right,Somewhat positive effect,Don't know,Don't know,5.0,a Leaver,,,
