age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
50,"Woman","Scotland","SNP","Remain","","","Don't know","Not Asked or missing","17-18","CSE grades 2-5","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
52,"Woman","Scotland","Labour","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","C2","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Don't know","Don't know","Very badly",10,"Neither a Leaver nor a Remainer"
56,"Man","Scotland","DK or did not vote","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","17-18","Clerical and commercial","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"Neither a Leaver nor a Remainer"
67,"Man","Scotland","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
62,"Man","Scotland","Labour","Remain","","","Prefer not to answer","Not Asked or missing","19","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
35,"Woman","Scotland","SNP","Remain","","","£50,000 to £59,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
33,"Woman","Scotland","Conservative","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
60,"Man","Scotland","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","16","No formal qualifications","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
37,"Woman","Scotland","Liberal Democrat","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Don't know","Fairly badly",5,"Don’t know"
41,"Woman","Scotland","SNP","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
48,"Man","Scotland","Labour","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","20+","University diploma","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
58,"Man","Scotland","SNP","Remain","","","Prefer not to answer","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
71,"Man","Scotland","SNP","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","Scottish Ordinary/ Lower Certificate","B","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
31,"Woman","Scotland","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Remainer"
51,"Man","Scotland","SNP","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","20+","Prefer not to say","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
57,"Woman","Scotland","Labour","Remain","","","Prefer not to answer","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
63,"Man","Scotland","SNP","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
42,"Woman","Scotland","SNP","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","Scottish Ordinary/ Lower Certificate","D","Working full time (30 or more hours per week)","Self-employed","Other","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
64,"Man","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Retired","Self-employed","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
72,"Woman","Scotland","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
63,"Woman","Scotland","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","No formal qualifications","E","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat negative effect","Don't know","Very badly",8,"a Remainer"
48,"Man","Scotland","Other","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
75,"Woman","Scotland","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","D","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
65,"Man","Scotland","SNP","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","E","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
58,"Woman","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C2","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
71,"Woman","Scotland","Labour","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
37,"Woman","Scotland","SNP","Remain","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Don't know","Very badly",0,"a Remainer"
66,"Woman","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Other","Other","Wrong","Very negative effect","Very negative effect","Very badly",8,"a Remainer"
40,"Woman","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
32,"Man","Scotland","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Don’t know","Don't know","Neither positive nor negative","Very badly",5,"Neither a Leaver nor a Remainer"
32,"Woman","Scotland","SNP","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
26,"Woman","Scotland","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
70,"Man","Scotland","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Somewhat negative effect","Very badly",4,"a Remainer"
65,"Woman","Scotland","SNP","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","A","Retired","Other","Other","Wrong","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
70,"Woman","Scotland","Conservative","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Retired","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
63,"Man","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
44,"Man","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
57,"Woman","Scotland","SNP","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University diploma","B","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
30,"Woman","Scotland","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Don't know","Very badly",5,"Don’t know"
62,"Man","Scotland","Liberal Democrat","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","16","Scottish Higher Certificate","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
70,"Woman","Scotland","Liberal Democrat","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Scottish Higher Certificate","E","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat negative effect","Very negative effect","Very badly",7,"a Remainer"
65,"Woman","Scotland","SNP","Remain","","","under £5,000 per year","Not Asked or missing","15 or under","Prefer not to say","E","Retired","Other","Other","Don’t know","Very negative effect","Don't know","Don't know",7,"Don’t know"
58,"Woman","Scotland","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",7,"a Remainer"
39,"Woman","Scotland","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (Less than 8 hours a week)","Self-employed","Other","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
32,"Man","Scotland","DK or did not vote","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
48,"Woman","Scotland","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Not working","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
38,"Man","Scotland","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
54,"Woman","Scotland","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
38,"Woman","Scotland","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Scottish Higher Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
24,"Woman","Scotland","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","University diploma","D","Unemployed","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
34,"Man","Scotland","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","98","University diploma","B","Working full time (30 or more hours per week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
21,"Man","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","C1","Full time student","Skipped","Other","Right","Very negative effect","Neither positive nor negative","Very badly",4,"a Remainer"
38,"Man","Scotland","DK or did not vote","Remain","","","£50,000 to £59,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
59,"Man","Scotland","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Don't know","Very badly",5,"a Remainer"
22,"Woman","Scotland","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","Scottish Higher Certificate","C1","Full time student","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Don't know","Don't know",0,"a Remainer"
62,"Woman","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University diploma","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
31,"Woman","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Don't know","Fairly badly",10,"a Remainer"
33,"Man","Scotland","DK or did not vote","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
42,"Man","Scotland","DK or did not vote","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
20,"Woman","Scotland","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","17-18","Scottish Higher Certificate","D","Not working","Skipped","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",4,"a Remainer"
48,"Man","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","Other technical, professional or higher qualification","C1","Unemployed","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
48,"Woman","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","Scottish Ordinary/ Lower Certificate","C2","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",7,"a Remainer"
35,"Woman","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working part time (8-29 hours a week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
26,"Man","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","98","Scottish Higher Certificate","B","Working full time (30 or more hours per week)","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
57,"Man","North East","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Self-employed","Other","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
58,"Man","North East","UKIP","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Very badly",6,"a Leaver"
41,"Woman","North East","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","19","CSE grades 2-5","C2","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",2,"a Leaver"
58,"Man","North East","Labour","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Neither positive nor negative","Neither positive nor negative","Very badly",10,"a Leaver"
62,"Man","North East","UKIP","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Don't know",10,"a Leaver"
53,"Man","North East","UKIP","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","19","Clerical and commercial","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
78,"Man","North East","Labour","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C2","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
65,"Man","North East","Labour","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","15 or under","Recognised trade apprenticeship completed","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Somewhat positive effect","Fairly well",6,"a Leaver"
52,"Woman","North East","UKIP","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","Scottish Higher Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",4,"a Leaver"
34,"Man","North East","Liberal Democrat","Leave","","","Don't know","Not Asked or missing","20+","Other technical, professional or higher qualification","E","Other","Other public sector employer (e.g. Central Government)","Other","Wrong","Very negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
52,"Man","North East","DK or did not vote","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University diploma","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"a Leaver"
29,"Woman","North East","Labour","Leave","","","Prefer not to answer","Not Asked or missing","16","City & Guilds certificate","D","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",6,"Don’t know"
61,"Man","North East","UKIP","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grades 2-5","C1","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Don't know","Very badly",1,"Don’t know"
43,"Man","North East","DK or did not vote","Leave","","","£50,000 to £59,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Have never worked","Right","Very positive effect","Neither positive nor negative","Don't know",7,"a Leaver"
55,"Woman","North East","UKIP","Leave","","","£70,000 to £99,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","A","Not working","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
53,"Woman","North East","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
25,"Woman","North East","DK or did not vote","Leave","","","Don't know","Not Asked or missing","17-18","City & Guilds certificate","C2","Working part time (8-29 hours a week)","Other","Other","Don’t know","Don't know","Neither positive nor negative","Don't know",5,"a Remainer"
67,"Woman","North East","Labour","Leave","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",1,"a Leaver"
51,"Woman","North East","Labour","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",3,"a Leaver"
45,"Woman","North East","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Full time student","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat positive effect","Neither positive nor negative","Very badly",8,"a Remainer"
