age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
52,"Woman","Yorkshire and the Humber","Missing","Remain",5,"The Guardian","Prefer not to answer","Not Asked or missing","19","GCE A level or Higher Certificate","A","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Don't know",10,"a Remainer"
66,"Woman","East of England","Missing","Remain",2,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
69,"Woman","London","Missing","Leave",1,"The Times","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat positive effect","Neither positive nor negative","Don't know",8,"Don’t know"
68,"Woman","Yorkshire and the Humber","Missing","Remain",4,"The Independent","£5,000 to £9,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
60,"Woman","Yorkshire and the Humber","Missing","Remain",10,"Other Newspaper","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Retired","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
67,"Woman","East Midlands","Missing","Remain",2,"None","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
31,"Man","East Midlands","Missing","Leave",1,"The Guardian","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
47,"Woman","East of England","Missing","Remain",5,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Neither positive nor negative","Very badly",2,"a Remainer"
64,"Man","East of England","Missing","Remain",7,"The Times","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
42,"Man","Yorkshire and the Humber","Missing","Cannot remember",8,"None","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
23,"Woman","North West","Missing","Remain",3,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Full time student","Skipped","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
27,"Woman","London","Missing","Cannot remember",7,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","Can't remember","GCE A level or Higher Certificate","C1","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Neither positive nor negative","Fairly badly",3,"a Leaver"
72,"Woman","London","Missing","Remain",8,"The Times","£10,000 to £14,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","E","Retired","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
45,"Man","Yorkshire and the Humber","Missing","Did not vote",9,"None","£25,000 to £29,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
75,"Woman","South East","Missing","Leave",6,"The Guardian","under £5,000 per year","Not Asked or missing","17-18","Clerical and commercial","E","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
48,"Man","North West","Missing","Remain",8,"The Daily Mail / The Scottish Daily Mail","£25,000 to £29,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C2","Working part time (8-29 hours a week)","Charity/voluntary sector","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
26,"Woman","London","Missing","Remain",3,"The Times","£20,000 to £24,999 per year","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
62,"Man","South West","Missing","Remain",2,"None","£20,000 to £24,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Neither positive nor negative","Somewhat negative effect","Don't know",1,"a Remainer"
36,"Man","East of England","Missing","Leave",2,"None","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",0,"a Leaver"
23,"Woman","East Midlands","Missing","Leave",2,"None","£5,000 to £9,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"a Leaver"
59,"Man","North West","Missing","Remain",5,"The Guardian","Prefer not to answer","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat positive effect","Somewhat positive effect","Very badly",4,"a Remainer"
53,"Woman","South East","Missing","Leave",2,"The Daily Mail / The Scottish Daily Mail","£70,000 to £99,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
44,"Woman","London","Missing","Remain",8,"The Times","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Fairly badly",5,"a Remainer"
67,"Woman","East Midlands","Missing","Leave",8,"None","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",6,"a Leaver"
44,"Man","East of England","Missing","Leave",6,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Neither positive nor negative","Very badly",3,"a Remainer"
58,"Woman","South East","Missing","Remain",9,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","17-18","City & Guilds certificate","E","Other","Other","Other","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
67,"Woman","East Midlands","Missing","Leave",9,"The Times","£30,000 to £34,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (Less than 8 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
27,"Man","Scotland","Missing","Remain",4,"The Independent","£25,000 to £29,999 per year","Not Asked or missing","16","Recognised trade apprenticeship completed","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",6,"Neither a Leaver nor a Remainer"
42,"Woman","Scotland","Missing","Leave",7,"Other Newspaper","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
64,"Woman","East of England","Missing","Leave",9,"None","£5,000 to £9,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","E","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",7,"Neither a Leaver nor a Remainer"
53,"Woman","Wales","Missing","Remain",6,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Neither positive nor negative","Very badly",2,"a Remainer"
69,"Woman","East of England","Missing","Leave",7,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","Not Asked or missing","15 or under","City & Guilds certificate","E","Retired","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Don't know","Fairly badly",3,"a Leaver"
44,"Man","East Midlands","Missing","Remain",0,"The Times","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Don't know",0,"a Remainer"
19,"Woman","South East","Missing","Did not vote",4,"The Independent","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","D","Full time student","Skipped","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
23,"Woman","East Midlands","Missing","Remain",10,"Other Newspaper","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
46,"Woman","Scotland","Missing","Did not vote",0,"None","£20,000 to £24,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Don't know","Very badly",10,"a Remainer"
67,"Woman","West Midlands","Missing","Leave",6,"The Guardian","Prefer not to answer","Not Asked or missing","16","University diploma","B","Retired","Charity/voluntary sector","Other","Right","Very positive effect","Somewhat positive effect","Fairly well",4,"a Leaver"
18,"Woman","North West","Missing","Did not vote",4,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",1,"a Remainer"
40,"Man","West Midlands","Missing","Leave",8,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","Prefer not to say","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",0,"Neither a Leaver nor a Remainer"
26,"Man","South West","Missing","Did not vote",10,"None","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Other","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
66,"Woman","South East","Missing","Leave",8,"The Guardian","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
23,"Woman","South East","Missing","Remain",3,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
59,"Man","Yorkshire and the Humber","Missing","Remain",4,"The Times","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
56,"Man","South East","Missing","Did not vote",8,"None","£30,000 to £34,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
67,"Woman","Yorkshire and the Humber","Missing","Leave",5,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Retired","Other","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Very badly",7,"a Leaver"
71,"Man","Yorkshire and the Humber","Missing","Remain",3,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","D","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Neither positive nor negative","Neither positive nor negative","Don't know",3,"a Remainer"
46,"Woman","London","Missing","Leave",6,"The Times","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
42,"Man","Scotland","Missing","Leave",8,"None","£20,000 to £24,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",8,"Neither a Leaver nor a Remainer"
21,"Woman","Wales","Missing","Remain",4,"None","Prefer not to answer","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","D","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Don't know","Fairly well",2,"a Remainer"
70,"Man","London","Missing","Did not vote",4,"None","£5,000 to £9,999 per year","Not Asked or missing","16","No formal qualifications","D","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Neither positive nor negative","Somewhat positive effect","Don't know",10,"a Remainer"
21,"Man","London","Missing","Remain",10,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
36,"Woman","London","Missing","Remain",8,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Unemployed","Skipped","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",10,"a Remainer"
52,"Man","South East","Missing","Leave",1,"The Times","£15,000 to £19,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Fairly badly",5,"a Leaver"
23,"Man","London","Missing","Did not vote",1,"None","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Leaver"
53,"Man","London","Missing","Remain",3,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working part time (8-29 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
47,"Woman","South East","Missing","Leave",10,"The Daily Mail / The Scottish Daily Mail","£50,000 to £59,999 per year","Not Asked or missing","19","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",0,"a Leaver"
61,"Man","North West","Missing","Remain",2,"The Times","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Somewhat negative effect","Don't know","Fairly badly",9,"a Remainer"
66,"Woman","East of England","Missing","Leave",4,"The Independent","£15,000 to £19,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working part time (8-29 hours a week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",6,"a Leaver"
70,"Woman","North East","Missing","Leave",2,"Other Newspaper","£15,000 to £19,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
49,"Woman","East of England","Missing","Leave",1,"None","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grades 2-5","C2","Working full time (30 or more hours per week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
26,"Woman","London","Missing","Did not vote",1,"The Guardian","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Unemployed","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
72,"Man","South West","Missing","Remain",5,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","19","Recognised trade apprenticeship completed","D","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",2,"a Remainer"
64,"Woman","London","Missing","Remain",2,"The Times","£15,000 to £19,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
47,"Woman","London","Missing","Remain",3,"The Independent","Don't know","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Don't know","Very badly",2,"a Remainer"
55,"Woman","North West","Missing","Leave",6,"Other Newspaper","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Don't know","Don't know",10,"a Leaver"
41,"Man","Scotland","Missing","Remain",10,"None","£25,000 to £29,999 per year","Not Asked or missing","19","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
34,"Man","North West","Missing","Leave",3,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Somewhat negative effect","Fairly badly",6,"a Leaver"
67,"Woman","London","Missing","Leave",5,"The Daily Mail / The Scottish Daily Mail","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working part time (8-29 hours a week)","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
38,"Man","London","Missing","Leave",10,"The Times","£25,000 to £29,999 per year","Not Asked or missing","17-18","Clerical and commercial","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Don't know",7,"a Leaver"
67,"Man","Wales","Missing","Leave",1,"None","Don't know","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Don't know","Very negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
79,"Man","North West","Missing","Leave",8,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","16","Prefer not to say","C2","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
26,"Woman","London","Missing","Remain",8,"The Daily Mail / The Scottish Daily Mail","Don't know","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Not working","Skipped","Have never worked","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
69,"Woman","London","Missing","Did not vote",4,"The Times","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Neither positive nor negative","Neither positive nor negative","Fairly badly",4,"Don’t know"
42,"Man","East of England","Missing","Leave",3,"None","£20,000 to £24,999 per year","Not Asked or missing","17-18","Scottish Ordinary/ Lower Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Very positive effect","Very badly",10,"a Leaver"
47,"Man","West Midlands","Missing","Leave",8,"The Guardian","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",10,"Neither a Leaver nor a Remainer"
49,"Woman","East Midlands","Missing","Leave",0,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grades 2-5","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Neither positive nor negative","Don't know",6,"a Leaver"
46,"Woman","London","Missing","Remain",5,"The Times","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",6,"a Leaver"
58,"Woman","North East","Missing","Leave",10,"None","£10,000 to £14,999 per year","Not Asked or missing","17-18","ONC","C1","Retired","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
