age,sex,region,EURef2016,education_age,work_stat,work_organisation,work_type,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
49,"Woman","London","Leave","20+","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
24,"Man","Wales","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very positive effect","Very positive effect","Fairly well",5,"a Leaver"
48,"Woman","South West","Remain","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
46,"Woman","South East","Did not vote","16","Other","Other","Other","Somewhat negative effect","Somewhat negative effect","Don't know",5,"Neither a Leaver nor a Remainer"
45,"Man","South West","Remain","19","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",2,"Neither a Leaver nor a Remainer"
34,"Woman","South East","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Fairly badly",6,"a Remainer"
26,"Woman","East Midlands","Leave","16","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
68,"Woman","North West","Leave","15 or under","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"Neither a Leaver nor a Remainer"
53,"Woman","West Midlands","Leave","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
60,"Woman","East Midlands","Leave","32766","Not working","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
42,"Man","Wales","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Neither positive nor negative","Don't know","Very badly",10,"a Leaver"
26,"Woman","North East","Leave","17-18","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"Neither a Leaver nor a Remainer"
66,"Woman","Wales","Remain","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
27,"Woman","South East","Leave","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Neither positive nor negative","Don't know","Fairly well",5,"Neither a Leaver nor a Remainer"
31,"Man","South West","Leave","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Somewhat positive effect","Somewhat positive effect","Fairly badly",4,"a Leaver"
27,"Woman","North West","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don't know","Don't know","Don't know",5,"Don’t know"
33,"Man","South East","Remain","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
33,"Woman","South West","Remain","17-18","Working part time (8-29 hours a week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Very badly",3,"Neither a Leaver nor a Remainer"
69,"Woman","West Midlands","Remain","15 or under","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Don't know","Fairly badly",8,"Don’t know"
39,"Woman","West Midlands","Remain","19","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat negative effect","Don't know","Very badly",10,"a Remainer"
23,"Woman","East Midlands","Did not vote","19","Unemployed","99","Other","Don't know","Don't know","Don't know",5,"Neither a Leaver nor a Remainer"
61,"Woman","London","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
37,"Woman","Wales","Remain","20+","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
64,"Man","North East","Cannot remember","17-18","Unemployed","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Very negative effect","Very badly",2,"Neither a Leaver nor a Remainer"
49,"Man","Scotland","Remain","20+","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
47,"Man","South West","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don't know","Neither positive nor negative","Very badly",9,"Neither a Leaver nor a Remainer"
63,"Man","North East","Leave","16","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
66,"Man","London","Leave","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
32,"Woman","North West","Remain","20+","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
25,"Woman","South West","Remain","17-18","Not working","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
24,"Woman","North East","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don't know","Don't know","Don't know",5,"a Remainer"
69,"Man","South West","Cannot remember","17-18","Working part time (Less than 8 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat negative effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
44,"Man","East Midlands","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
56,"Woman","East Midlands","Remain","20+","Working full time (30 or more hours per week)","Self-employed","Other","Somewhat negative effect","Somewhat negative effect","Don't know",4,"Neither a Leaver nor a Remainer"
67,"Man","London","Remain","17-18","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Very negative effect","Very badly",7,"a Remainer"
70,"Man","East of England","Leave","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
54,"Woman","East Midlands","Leave","32766","Other","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Fairly badly",5,"a Remainer"
48,"Man","Scotland","Leave","16","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Other","Somewhat positive effect","Don't know","Very badly",5,"a Leaver"
19,"Woman","East of England","Did not vote","Still at school/Full time student","Full time student","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat negative effect","Very negative effect","Fairly badly",3,"a Remainer"
56,"Man","North West","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat negative effect","Somewhat negative effect","Very badly",8,"a Leaver"
47,"Woman","East of England","Remain","Can't remember","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
47,"Woman","Scotland","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
70,"Man","East of England","Remain","17-18","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Remainer"
67,"Man","South West","Leave","15 or under","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Very positive effect","Very badly",9,"a Leaver"
44,"Woman","Wales","Leave","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Don't know","Fairly badly",0,"Neither a Leaver nor a Remainer"
48,"Woman","East Midlands","Leave","17-18","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Somewhat positive effect","Fairly well",10,"Neither a Leaver nor a Remainer"
20,"Woman","South West","Did not vote","17-18","Working part time (Less than 8 hours a week)","99","Other","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
53,"Man","Wales","Remain","16","Retired","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
46,"Man","Yorkshire and the Humber","Remain","15 or under","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very negative effect","Somewhat negative effect","Very badly",1,"Neither a Leaver nor a Remainer"
60,"Woman","London","Leave","16","Other","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
71,"Man","West Midlands","Leave","15 or under","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
62,"Woman","Scotland","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Neither positive nor negative","Very badly",6,"a Leaver"
30,"Woman","Yorkshire and the Humber","Remain","32766","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Other","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
73,"Woman","East Midlands","Leave","15 or under","Retired","99","Other","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"a Leaver"
55,"Woman","South West","Leave","15 or under","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Very positive effect","Neither positive nor negative","Very badly",10,"Neither a Leaver nor a Remainer"
66,"Woman","Yorkshire and the Humber","Leave","16","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Don't know",10,"a Leaver"
56,"Woman","West Midlands","Leave","17-18","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Neither positive nor negative","Neither positive nor negative","Very badly",3,"Neither a Leaver nor a Remainer"
66,"Man","London","Remain","20+","Other","Other","Other","Somewhat negative effect","Don't know","Fairly badly",1,"Neither a Leaver nor a Remainer"
37,"Man","Yorkshire and the Humber","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
42,"Woman","London","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
51,"Woman","North East","Leave","16","Other","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
65,"Man","South West","Leave","16","Working part time (8-29 hours a week)","Self-employed","Other","Somewhat negative effect","Neither positive nor negative","Very badly",5,"a Leaver"
18,"Woman","London","Did not vote","Still at school/Full time student","Full time student","99","Have never worked","Very negative effect","Don't know","Very badly",2,"a Remainer"
66,"Man","North East","Leave","20+","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
25,"Woman","Scotland","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
27,"Man","London","Remain","Still at school/Full time student","Not working","Other","Other","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
25,"Man","East of England","Did not vote","32766","Working full time (30 or more hours per week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Neither positive nor negative","Fairly well",0,"Neither a Leaver nor a Remainer"
41,"Man","Yorkshire and the Humber","Leave","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don't know","Don't know","Fairly badly",6,"Neither a Leaver nor a Remainer"
38,"Woman","North West","Leave","20+","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
46,"Woman","East Midlands","Leave","17-18","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Very badly",7,"Neither a Leaver nor a Remainer"
71,"Man","West Midlands","Leave","16","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
25,"Woman","East Midlands","Remain","17-18","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
62,"Woman","North West","Leave","17-18","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
55,"Man","East of England","Remain","20+","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
49,"Woman","London","Cannot remember","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
65,"Man","South West","Leave","32766","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
62,"Man","Scotland","Remain","17-18","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
66,"Woman","South East","Leave","16","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Neither positive nor negative","Don't know",4,"Neither a Leaver nor a Remainer"
69,"Man","South West","Leave","15 or under","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
53,"Woman","Yorkshire and the Humber","Remain","20+","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
61,"Man","South East","Remain","20+","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
61,"Woman","Wales","Leave","20+","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Somewhat positive effect","Fairly well",1,"a Leaver"
58,"Woman","North West","Remain","16","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Very negative effect","Very badly",8,"a Remainer"
27,"Woman","North West","Remain","20+","Not working","99","Have never worked","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
42,"Woman","North East","Remain","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Somewhat negative effect","Neither positive nor negative","Very badly",4,"a Remainer"
30,"Man","North West","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Neither positive nor negative","Fairly badly",9,"a Leaver"
76,"Woman","West Midlands","Leave","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Neither positive nor negative","Fairly well",2,"a Leaver"
71,"Man","South East","Leave","16","Working part time (8-29 hours a week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Very positive effect","Fairly well",10,"a Leaver"
40,"Man","South West","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
65,"Man","South East","Leave","16","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very positive effect","Somewhat positive effect","Fairly badly",9,"a Leaver"
34,"Woman","East Midlands","Leave","17-18","Working full time (30 or more hours per week)","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don't know","Don't know","Don't know",5,"Don’t know"
68,"Man","West Midlands","Leave","15 or under","Retired","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
60,"Man","South East","Did not vote","15 or under","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Somewhat positive effect","Fairly badly",2,"Don’t know"
40,"Man","South West","Remain","19","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Neither positive nor negative","Fairly badly",1,"a Remainer"
59,"Woman","East Midlands","Leave","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Neither positive nor negative","Somewhat negative effect","Don't know",5,"Neither a Leaver nor a Remainer"
58,"Man","Scotland","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Somewhat positive effect","Fairly badly",0,"a Leaver"
62,"Woman","Wales","Remain","32766","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Neither positive nor negative","Very badly",3,"a Remainer"
47,"Woman","West Midlands","Leave","17-18","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Somewhat positive effect","Don't know",5,"a Leaver"
42,"Man","North West","Cannot remember","Can't remember","Working full time (30 or more hours per week)","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Don't know",5,"Don’t know"
52,"Woman","North East","Leave","17-18","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Somewhat positive effect","Don't know",5,"a Leaver"
37,"Man","West Midlands","Remain","16","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat negative effect","Somewhat negative effect","Very badly",6,"Neither a Leaver nor a Remainer"
68,"Man","Wales","Leave","16","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"a Leaver"
59,"Woman","Scotland","Leave","17-18","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Neither positive nor negative","Fairly badly",6,"Neither a Leaver nor a Remainer"
26,"Woman","West Midlands","Remain","Still at school/Full time student","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Fairly badly",8,"a Remainer"
67,"Woman","South East","Leave","16","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Neither positive nor negative","Very well",10,"a Leaver"
52,"Man","Yorkshire and the Humber","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
65,"Woman","West Midlands","Remain","19","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
61,"Woman","South West","Leave","16","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Neither positive nor negative","Fairly well",8,"a Leaver"
67,"Man","North West","Leave","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don't know","Neither positive nor negative","Very badly",3,"Neither a Leaver nor a Remainer"
65,"Man","South West","Leave","17-18","Retired","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"a Leaver"
56,"Woman","Scotland","Remain","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Very negative effect","Fairly badly",2,"a Remainer"
61,"Man","Scotland","Leave","15 or under","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very positive effect","Very positive effect","Very well",10,"a Leaver"
26,"Man","West Midlands","Remain","Can't remember","Working full time (30 or more hours per week)","Charity/voluntary sector","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Don't know","Don't know",6,"Neither a Leaver nor a Remainer"
69,"Man","Wales","Leave","32766","Retired","99","Other","Somewhat positive effect","Somewhat positive effect","Very badly",6,"a Leaver"
70,"Woman","West Midlands","Leave","16","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very positive effect","Very positive effect","Fairly well",7,"a Leaver"
41,"Man","East Midlands","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
57,"Man","Yorkshire and the Humber","Leave","32766","Working full time (30 or more hours per week)","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
62,"Woman","North West","Leave","16","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
18,"Woman","Yorkshire and the Humber","Did not vote","Still at school/Full time student","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
76,"Man","Scotland","Did not vote","15 or under","Retired","Self-employed","Other","Neither positive nor negative","Neither positive nor negative","Fairly well",5,"Neither a Leaver nor a Remainer"
33,"Woman","South West","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
