age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
19,"Woman","West Midlands","DK or did not vote","Remain",8,"The Independent","under £5,000 per year","£50,000 to £59,999 per year","Still at school/Full time student","GCE A level or Higher Certificate","B","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",5,"a Remainer"
44,"Man","London","Conservative","Remain",6,"The Guardian","£40,000 to £44,999 per year","£50,000 to £59,999 per year","20+","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Fairly well",8,"a Remainer"
43,"Woman","East Midlands","UKIP","Leave",5,"None","Prefer not to answer","Prefer not to answer","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (8-29 hours a week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Don't know",6,"Neither a Leaver nor a Remainer"
38,"Woman","North East","Labour","Remain",3,"The Sun","£20,000 to £24,999 per year","£20,000 to £24,999 per year","17-18","City & Guilds certificate - advanced","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",8,"a Remainer"
34,"Woman","South East","Conservative","Leave",4,"None","Prefer not to answer","Prefer not to answer","17-18","GCE A level or Higher Certificate","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",10,"Neither a Leaver nor a Remainer"
23,"Man","Wales","Labour","Leave",8,"None","Not Asked or missing","£70,000 to £99,999 per year","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Full time student","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"Neither a Leaver nor a Remainer"
55,"Man","North West","Labour","Remain",9,"The Independent","Not Asked or missing","£20,000 to £24,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"Neither a Leaver nor a Remainer"
21,"Woman","West Midlands","DK or did not vote","Did not vote",7,"None","Prefer not to answer","Prefer not to answer","Still at school/Full time student","Prefer not to say","A","Full time student","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat negative effect","Fairly well",8,"Don’t know"
62,"Woman","London","Labour","Remain",9,"The Guardian","£45,000 to £49,999 per year","£70,000 to £99,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
51,"Woman","Scotland","SNP","Remain",7,"The Guardian","£30,000 to £34,999 per year","£30,000 to £34,999 per year","17-18","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
20,"Woman","South West","Labour","Did not vote",6,"None","Prefer not to answer","Prefer not to answer","Still at school/Full time student","Prefer not to say","E","Full time student","Skipped","Have never worked","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
29,"Woman","South West","Labour","Remain",10,"None","Not Asked or missing","£30,000 to £34,999 per year","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Fairly badly",0,"a Remainer"
19,"Woman","South East","DK or did not vote","Remain",5,"None","Prefer not to answer","Don't know","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",3,"a Remainer"
18,"Man","South East","DK or did not vote","Did not vote",7,"None","under £5,000 per year","£25,000 to £29,999 per year","Still at school/Full time student","GCE A level or Higher Certificate","C2","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
71,"Man","East Midlands","UKIP","Leave",9,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","£20,000 to £24,999 per year","17-18","GCE A level or Higher Certificate","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
40,"Woman","Wales","UKIP","Leave",7,"None","£15,000 to £19,999 per year","£15,000 to £19,999 per year","16","Recognised trade apprenticeship completed","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
57,"Woman","South West","DK or did not vote","Remain",10,"None","Not Asked or missing","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
29,"Woman","Scotland","DK or did not vote","Remain",1,"None","Prefer not to answer","Prefer not to answer","17-18","Scottish Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
31,"Woman","Scotland","Labour","Leave",7,"The Sun","£20,000 to £24,999 per year","£25,000 to £29,999 per year","20+","Recognised trade apprenticeship completed","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",7,"a Leaver"
70,"Man","East of England","UKIP","Leave",7,"None","£10,000 to £14,999 per year","£25,000 to £29,999 per year","15 or under","No formal qualifications","C2","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
25,"Woman","East of England","DK or did not vote","Remain",5,"The Independent","Prefer not to answer","Prefer not to answer","20+","Teaching qualification (not degree)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
67,"Woman","South East","UKIP","Leave",6,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","£15,000 to £19,999 per year","20+","Teaching qualification (not degree)","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Don't know",2,"a Leaver"
69,"Woman","East Midlands","Conservative","Leave",5,"The Sun","Don't know","Prefer not to answer","15 or under","No formal qualifications","E","Retired","Skipped","Other","Right","Very positive effect","Very positive effect","Fairly well",5,"a Leaver"
59,"Man","South East","Conservative","Remain",7,"The Express","£10,000 to £14,999 per year","£10,000 to £14,999 per year","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (Less than 8 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly badly",8,"Neither a Leaver nor a Remainer"
66,"Man","North West","Labour","Leave",5,"The Sun","£10,000 to £14,999 per year","£25,000 to £29,999 per year","16","Recognised trade apprenticeship completed","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Neither positive nor negative","Fairly badly",6,"a Leaver"
64,"Woman","North West","DK or did not vote","Leave",8,"The Daily Telegraph","Prefer not to answer","Prefer not to answer","20+","Other technical, professional or higher qualification","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Don't know",5,"a Leaver"
54,"Woman","North West","Conservative","Remain",7,"Other local daily morning newspaper","£30,000 to £34,999 per year","£25,000 to £29,999 per year","16","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
24,"Man","Yorkshire and the Humber","DK or did not vote","Did not vote",5,"None","under £5,000 per year","Don't know","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","D","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",5,"a Remainer"
21,"Woman","East Midlands","Liberal Democrat","Remain",7,"The Independent","Don't know","£5,000 to £9,999 per year","Skipped","GCE A level or Higher Certificate","C1","Full time student","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
31,"Man","Yorkshire and the Humber","Green","Remain",10,"The Guardian","£15,000 to £19,999 per year","£25,000 to £29,999 per year","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
43,"Man","East of England","DK or did not vote","Leave",4,"The Sun","Not Asked or missing","Not Asked or missing","Skipped","No formal qualifications","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",10,"a Leaver"
38,"Man","East of England","Conservative","Leave",10,"The Express","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","B","Working part time (8-29 hours a week)","Self-employed","Other","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
37,"Man","Scotland","SNP","Leave",7,"The Sun","£10,000 to £14,999 per year","£10,000 to £14,999 per year","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",7,"a Leaver"
59,"Woman","South East","Conservative","Leave",4,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","Don't know","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Don't know",9,"a Leaver"
19,"Woman","London","Labour","Remain",3,"The Independent","under £5,000 per year","£50,000 to £59,999 per year","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
32,"Woman","East Midlands","DK or did not vote","Leave",5,"None","£15,000 to £19,999 per year","£40,000 to £44,999 per year","19","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very badly",7,"a Leaver"
29,"Man","London","Green","Remain",10,"The Guardian","under £5,000 per year","under £5,000 per year","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","E","Other","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
25,"Woman","Yorkshire and the Humber","Green","Remain",7,"The Guardian","Not Asked or missing","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
65,"Woman","North West","Labour","Leave",7,"The Mirror / Daily Record","£15,000 to £19,999 per year","£30,000 to £34,999 per year","17-18","GCE A level or Higher Certificate","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
37,"Man","North West","Labour","Remain",8,"None","£60,000 to £69,999 per year","£60,000 to £69,999 per year","17-18","ONC","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
64,"Man","South West","Green","Remain",10,"Other Newspaper","£10,000 to £14,999 per year","£35,000 to £39,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
36,"Man","East of England","DK or did not vote","Did not vote",2,"None","£30,000 to £34,999 per year","£60,000 to £69,999 per year","20+","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
36,"Woman","London","UKIP","Leave",5,"None","£30,000 to £34,999 per year","£60,000 to £69,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat negative effect","Somewhat negative effect","Don't know",10,"Neither a Leaver nor a Remainer"
26,"Woman","North East","Labour","Remain",3,"The Sun","£10,000 to £14,999 per year","£20,000 to £24,999 per year","20+","GCE A level or Higher Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
65,"Woman","Scotland","Conservative","Remain",0,"None","£5,000 to £9,999 per year","£25,000 to £29,999 per year","15 or under","No formal qualifications","B","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",10,"Don’t know"
71,"Woman","Yorkshire and the Humber","Conservative","Leave",5,"Other local daily morning newspaper","Prefer not to answer","Prefer not to answer","15 or under","No formal qualifications","E","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat negative effect","Somewhat positive effect","Don't know",5,"Neither a Leaver nor a Remainer"
24,"Woman","South East","Conservative","Remain",8,"The Financial Times","Prefer not to answer","Prefer not to answer","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
70,"Woman","West Midlands","Liberal Democrat","Remain",7,"Other Newspaper","£25,000 to £29,999 per year","£70,000 to £99,999 per year","19","Other technical, professional or higher qualification","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Don't know",0,"a Remainer"
49,"Woman","East Midlands","Labour","Cannot remember",7,"The Times","Prefer not to answer","Prefer not to answer","16","University diploma","A","Other","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Don't know",7,"Neither a Leaver nor a Remainer"
47,"Woman","South East","Liberal Democrat","Remain",0,"None","Prefer not to answer","Prefer not to answer","15 or under","City & Guilds certificate","E","Not working","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
50,"Woman","North West","Labour","Remain",2,"The Mirror / Daily Record","£10,000 to £14,999 per year","£70,000 to £99,999 per year","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
30,"Man","West Midlands","Conservative","Leave",7,"The Daily Telegraph","£25,000 to £29,999 per year","£60,000 to £69,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Don't know",7,"a Leaver"
29,"Woman","London","Conservative","Remain",7,"None","Prefer not to answer","Prefer not to answer","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
64,"Man","West Midlands","DK or did not vote","Leave",8,"The Sun","£5,000 to £9,999 per year","under £5,000 per year","16","Don't know","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
70,"Man","South West","UKIP","Leave",8,"None","£25,000 to £29,999 per year","£25,000 to £29,999 per year","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Don't know",9,"a Leaver"
54,"Woman","Wales","Conservative","Leave",8,"None","£5,000 to £9,999 per year","£10,000 to £14,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Don't know",8,"a Leaver"
64,"Man","Yorkshire and the Humber","Liberal Democrat","Remain",10,"The Guardian","£20,000 to £24,999 per year","£70,000 to £99,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Very badly",1,"a Remainer"
45,"Woman","West Midlands","DK or did not vote","Leave",1,"None","£20,000 to £24,999 per year","£25,000 to £29,999 per year","16","City & Guilds certificate - advanced","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Very badly",6,"a Leaver"
72,"Woman","London","Conservative","Cannot remember",1,"Other Newspaper","£10,000 to £14,999 per year","£10,000 to £14,999 per year","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",0,"a Leaver"
26,"Woman","North West","Labour","Remain",9,"The Guardian","£20,000 to £24,999 per year","£40,000 to £44,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
24,"Woman","South West","Labour","Remain",3,"None","£10,000 to £14,999 per year","£35,000 to £39,999 per year","Still at school/Full time student","GCE A level or Higher Certificate","C1","Other","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
30,"Man","North West","Conservative","Remain",7,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","£50,000 to £59,999 per year","20+","Don't know","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Somewhat negative effect","Don't know",5,"a Remainer"
39,"Woman","East Midlands","Conservative","Leave",4,"Other local daily morning newspaper","£20,000 to £24,999 per year","Not Asked or missing","Skipped","University diploma","C1","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Don't know",9,"a Leaver"
32,"Woman","East Midlands","DK or did not vote","Leave",5,"None","Prefer not to answer","£10,000 to £14,999 per year","16","No formal qualifications","E","Not working","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Don't know",6,"a Leaver"
71,"Man","Scotland","Liberal Democrat","Remain",10,"None","£25,000 to £29,999 per year","£35,000 to £39,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
71,"Man","North West","Labour","Leave",8,"None","£35,000 to £39,999 per year","£35,000 to £39,999 per year","16","Clerical and commercial","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Don't know",8,"a Leaver"
55,"Woman","Scotland","Labour","Remain",7,"The Daily Mail / The Scottish Daily Mail","£50,000 to £59,999 per year","£70,000 to £99,999 per year","16","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",4,"a Remainer"
46,"Woman","East Midlands","Green","Remain",8,"The Guardian","£70,000 to £99,999 per year","£70,000 to £99,999 per year","Still at school/Full time student","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","A","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",6,"a Remainer"
19,"Man","Scotland","DK or did not vote","Leave",3,"The Sun","£10,000 to £14,999 per year","£60,000 to £69,999 per year","17-18","Don't know","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Somewhat positive effect","Don't know",6,"a Leaver"
46,"Man","London","Liberal Democrat","Leave",7,"None","under £5,000 per year","under £5,000 per year","17-18","City & Guilds certificate","C2","Not working","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Neither positive nor negative","Somewhat positive effect","Fairly badly",6,"a Leaver"
53,"Woman","East Midlands","Conservative","Leave",7,"None","£10,000 to £14,999 per year","£10,000 to £14,999 per year","17-18","GCE A level or Higher Certificate","E","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
53,"Woman","South West","Liberal Democrat","Leave",2,"None","£5,000 to £9,999 per year","£15,000 to £19,999 per year","16","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
37,"Woman","North West","DK or did not vote","Did not vote",4,"The Guardian","under £5,000 per year","£45,000 to £49,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
65,"Woman","South East","UKIP","Leave",5,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Prefer not to answer","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",9,"a Leaver"
46,"Woman","East Midlands","Labour","Leave",3,"None","under £5,000 per year","£10,000 to £14,999 per year","17-18","University diploma","C2","Working part time (8-29 hours a week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",6,"a Leaver"
74,"Woman","East Midlands","Conservative","Leave",4,"None","Prefer not to answer","Prefer not to answer","17-18","Clerical and commercial","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
62,"Woman","North West","Labour","Remain",7,"The Times","£15,000 to £19,999 per year","£25,000 to £29,999 per year","20+","Teaching qualification (not degree)","B","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
34,"Man","North West","Labour","Remain",7,"None","£30,000 to £34,999 per year","£35,000 to £39,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Don't know",5,"a Remainer"
