,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
16147,16147,10.0,807.0,60.0,Man,,,Yorkshire and the Humber,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£45,000 to £49,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7456108503878941,2020-01-09 18:36:43,2020-01-09 18:47:34,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,1.0,a Remainer,Not Asked,Not important at all,
16148,16148,10.0,808.0,46.0,Man,,,Scotland,Missing,Remain,Conservative,DK or did not vote,,,,Not Asked or missing,Prefer not to answer,,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Not working,99.0,"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",1.430332431683614,2020-01-09 19:35:52,2020-01-09 19:46:24,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,3.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16149,16149,10.0,809.0,69.0,Man,,,North East,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Retired,99.0,"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.7325356887069978,2020-01-09 19:41:09,2020-01-09 19:54:19,Right,Very positive effect,Very positive effect,Fairly well,2.0,a Leaver,Extremely important,Not Asked,
16150,16150,10.0,810.0,63.0,Woman,,,South East,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6475760772889865,2020-01-09 19:48:51,2020-01-09 20:08:05,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,6.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16151,16151,10.0,811.0,39.0,Man,,,South East,Missing,Remain,Labour,Conservative,,,,Not Asked or missing,"£45,000 to £49,999 per year",,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6642744634155697,2020-01-09 21:56:21,2020-01-09 22:06:32,Right,Somewhat positive effect,Neither positive nor negative,Don't know,4.0,a Leaver,Not very important,Not Asked,
16152,16152,10.0,812.0,54.0,Woman,,,Yorkshire and the Humber,Missing,Leave,Labour,Conservative,,,,Not Asked or missing,Prefer not to answer,,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),99.0,Other,0.680137368000713,2020-01-09 21:43:53,2020-01-09 21:53:01,Right,Very positive effect,Very positive effect,Fairly well,3.0,a Leaver,Extremely important,Not Asked,
16153,16153,10.0,813.0,62.0,Man,,,East Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£70,000 to £99,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9265620952294368,2020-01-09 17:39:14,2020-01-09 17:50:10,Right,Very positive effect,Very positive effect,Very well,7.0,a Leaver,Very important,Not Asked,
16154,16154,10.0,814.0,46.0,Woman,,,South West,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£45,000 to £49,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.7628663577528612,2020-01-09 22:00:38,2020-01-09 22:06:25,Don’t know,Don't know,Don't know,Very badly,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16155,16155,10.0,815.0,46.0,Man,,,South East,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£50,000 to £59,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9808803082071558,2020-01-09 18:53:20,2020-01-09 19:04:05,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,Not Asked,Very important,
16156,16156,10.0,816.0,28.0,Woman,,,East Midlands,Missing,Remain,Labour,Labour,,,,Not Asked or missing,Don't know,,City & Guilds certificate,,D,Working part time (8-29 hours a week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.4280275234927797,2020-01-09 21:48:15,2020-01-09 22:00:02,Wrong,Somewhat negative effect,Neither positive nor negative,Very badly,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16157,16157,10.0,817.0,56.0,Man,,,East of England,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£45,000 to £49,999 per year",,Recognised trade apprenticeship completed,,B,Working part time (8-29 hours a week),99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8360671958762814,2020-01-09 17:38:59,2020-01-09 17:43:12,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,7.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16158,16158,10.0,818.0,55.0,Woman,,,South East,Missing,Leave,Green,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,ONC,,A,Working part time (8-29 hours a week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8102645625548285,2020-01-09 21:26:07,2020-01-09 21:36:15,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,9.0,a Leaver,Extremely important,Not Asked,
16159,16159,10.0,819.0,44.0,Man,,,South East,Missing,Leave,Labour,DK or did not vote,,,,Not Asked or missing,"£20,000 to £24,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),99.0,Other,2.4091934639779726,2020-01-09 20:43:58,2020-01-09 20:52:57,Right,Very positive effect,Don't know,Don't know,9.0,a Leaver,Not very important,Not Asked,
16160,16160,10.0,820.0,76.0,Man,,,Scotland,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"Other technical, professional or higher qualification",,C1,Retired,99.0,Other,0.9661696670770972,2020-01-09 20:36:56,2020-01-09 20:48:37,Right,Somewhat positive effect,Very positive effect,Fairly well,10.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16161,16161,10.0,821.0,68.0,Man,,,Yorkshire and the Humber,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£60,000 to £69,999 per year",,GCE A level or Higher Certificate,,A,Retired,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6638863692126158,2020-01-09 18:50:37,2020-01-09 19:01:12,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Not very important,
16162,16162,10.0,822.0,62.0,Woman,,,North East,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"under £5,000 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Working part time (8-29 hours a week),99.0,Other,0.7834255121666365,2020-01-09 22:04:43,2020-01-09 22:11:55,Right,Very positive effect,Somewhat positive effect,Very well,5.0,a Leaver,Very important,Not Asked,
16163,16163,10.0,823.0,67.0,Woman,,,South East,Missing,Did not vote,Conservative,Green,,,,Not Asked or missing,"£10,000 to £14,999 per year",,No formal qualifications,,D,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.4661018742668377,2020-01-10 08:26:30,2020-01-10 08:44:25,Wrong,Don't know,Somewhat negative effect,Don't know,3.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16164,16164,10.0,824.0,45.0,Woman,,,South East,Missing,Did not vote,Labour,Labour,,,,Not Asked or missing,"£15,000 to £19,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6502984779675917,2020-01-09 22:45:53,2020-01-09 22:55:32,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,Not Asked,Very important,
16165,16165,10.0,825.0,45.0,Man,,,London,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£25,000 to £29,999 per year",,City & Guilds certificate,,D,Working full time (30 or more hours per week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",3.50523884913848,2020-01-09 20:03:50,2020-01-09 21:21:24,Right,Somewhat positive effect,Don't know,Very badly,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16166,16166,10.0,826.0,22.0,Woman,,,West Midlands,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£15,000 to £19,999 per year",,"Other technical, professional or higher qualification",,E,Working full time (30 or more hours per week),99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.6700995608780951,2020-01-10 08:39:25,2020-01-10 09:58:11,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,Not Asked,Not very important,
16167,16167,10.0,827.0,26.0,Woman,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£45,000 to £49,999 per year",,GCE A level or Higher Certificate,,C2,Working full time (30 or more hours per week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9209616983719292,2020-01-09 23:11:02,2020-01-09 23:17:15,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,Extremely important,Not Asked,
16168,16168,10.0,828.0,70.0,Woman,,,Yorkshire and the Humber,Missing,Did not vote,Labour,DK or did not vote,,,,Not Asked or missing,"£20,000 to £24,999 per year",,GCE A level or Higher Certificate,,B,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9668139322593524,2020-01-09 18:38:15,2020-01-09 18:47:46,Right,Very positive effect,Neither positive nor negative,Fairly well,3.0,a Leaver,Very important,Not Asked,
16169,16169,10.0,829.0,77.0,Man,,,South East,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,City & Guilds certificate - advanced,,C1,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8771545346619125,2020-01-09 23:40:59,2020-01-09 23:53:28,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,6.0,a Leaver,Very important,Not Asked,
16170,16170,10.0,830.0,58.0,Woman,,,North East,Missing,Did not vote,DK or did not vote,Conservative,,,,Not Asked or missing,Prefer not to answer,,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6754438645839201,2020-01-09 18:44:05,2020-01-09 19:06:13,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,2.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16171,16171,10.0,831.0,51.0,Woman,,,London,Missing,Did not vote,DK or did not vote,DK or did not vote,,,,Not Asked or missing,"£20,000 to £24,999 per year",,GCE A level or Higher Certificate,,C2,Working full time (30 or more hours per week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.3132621721023827,2020-01-09 17:46:21,2020-01-09 17:51:27,Right,Somewhat positive effect,Somewhat positive effect,Don't know,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16172,16172,10.0,832.0,74.0,Woman,,,Wales,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£20,000 to £24,999 per year",,ONC,,B,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8959814950366345,2020-01-09 23:02:11,2020-01-09 23:13:02,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,5.0,a Leaver,Very important,Not Asked,
16173,16173,10.0,833.0,50.0,Woman,,,London,Missing,Leave,Labour,Labour,,,,Not Asked or missing,"£10,000 to £14,999 per year",,"Other technical, professional or higher qualification",,C2,Working part time (8-29 hours a week),99.0,Other,1.2172806518407038,2020-01-09 22:37:03,2020-01-09 22:43:19,Right,Very positive effect,Very positive effect,Very badly,7.0,a Leaver,Extremely important,Not Asked,
16174,16174,10.0,834.0,21.0,Man,,,South East,Missing,Did not vote,DK or did not vote,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",4.985735133070475,2020-01-10 08:17:15,2020-01-10 08:55:59,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly badly,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16175,16175,10.0,835.0,73.0,Woman,,,West Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£5,000 to £9,999 per year",,Prefer not to say,,E,Retired,99.0,Other,0.7386470652658846,2020-01-09 17:55:55,2020-01-09 18:10:42,Right,Very positive effect,Very positive effect,Very well,5.0,a Leaver,Extremely important,Not Asked,
16176,16176,10.0,836.0,69.0,Man,,,South West,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£10,000 to £14,999 per year",,"Other technical, professional or higher qualification",,D,Working part time (8-29 hours a week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7485526813056542,2020-01-09 18:36:14,2020-01-09 18:44:24,Right,Very positive effect,Somewhat positive effect,Very well,5.0,a Leaver,Extremely important,Not Asked,
16177,16177,10.0,837.0,43.0,Man,,,Yorkshire and the Humber,Missing,Leave,Labour,Labour,,,,Not Asked or missing,"£40,000 to £44,999 per year",,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7325627423178633,2020-01-09 22:31:05,2020-01-09 22:36:54,Right,Neither positive nor negative,Neither positive nor negative,Fairly badly,0.0,a Leaver,Not important at all,Not Asked,
16178,16178,10.0,838.0,48.0,Woman,,,South East,Missing,Leave,Labour,Liberal Democrat,,,,Not Asked or missing,"£35,000 to £39,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5943125689024884,2020-01-09 23:11:24,2020-01-09 23:18:03,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly well,5.0,a Remainer,Not Asked,Very important,
16179,16179,10.0,839.0,66.0,Man,,,South East,Missing,Remain,Conservative,Liberal Democrat,,,,Not Asked or missing,"£150,000 and over",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working full time (30 or more hours per week),99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6478342775840346,2020-01-09 18:33:22,2020-01-09 18:40:30,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
16180,16180,10.0,840.0,50.0,Man,,,South West,Missing,Remain,Liberal Democrat,Liberal Democrat,,,,Not Asked or missing,"£60,000 to £69,999 per year",,"Other technical, professional or higher qualification",,B,Working full time (30 or more hours per week),99.0,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6702791224527692,2020-01-09 18:42:13,2020-01-09 18:52:17,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16181,16181,10.0,841.0,56.0,Woman,,,West Midlands,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£20,000 to £24,999 per year",,GCE A level or Higher Certificate,,B,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5851290303561677,2020-01-09 18:16:31,2020-01-09 18:31:05,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,Not Asked,Very important,
16182,16182,10.0,842.0,59.0,Man,,,South West,Missing,Leave,Labour,Conservative,,,,Not Asked or missing,Don't know,,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,D,Working part time (8-29 hours a week),99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.0017312411534036,2020-01-10 07:07:55,2020-01-10 07:17:51,Right,Very positive effect,Very positive effect,Very well,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16183,16183,10.0,843.0,49.0,Woman,,,West Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£60,000 to £69,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5951095307911746,2020-01-09 18:23:37,2020-01-09 18:45:48,Right,Very positive effect,Very positive effect,Very well,7.0,a Leaver,Extremely important,Not Asked,
16184,16184,10.0,844.0,73.0,Man,,,East of England,Missing,Leave,UKIP,Conservative,,,,Not Asked or missing,"£40,000 to £44,999 per year",,City & Guilds certificate,,C1,Retired,99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8854806515006387,2020-01-09 17:34:35,2020-01-09 17:48:06,Right,Very positive effect,Very positive effect,Very badly,5.0,a Leaver,Extremely important,Not Asked,
16185,16185,10.0,845.0,61.0,Man,,,London,Missing,Did not vote,DK or did not vote,Labour,,,,Not Asked or missing,"£15,000 to £19,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.8295550699890261,2020-01-09 20:40:28,2020-01-09 20:48:41,Wrong,Somewhat negative effect,Very negative effect,Very badly,7.0,a Remainer,Not Asked,Very important,
16186,16186,10.0,846.0,71.0,Man,,,East Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£30,000 to £34,999 per year",,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.7375075216329622,2020-01-09 19:48:37,2020-01-09 19:58:48,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,8.0,a Leaver,Very important,Not Asked,
16187,16187,10.0,847.0,49.0,Woman,,,West Midlands,Missing,Remain,Labour,Labour,,,,Not Asked or missing,Prefer not to answer,,Don't know,,B,Other,99.0,Other,0.5499738329048851,2020-01-09 18:37:06,2020-01-09 18:43:27,Don’t know,Don't know,Somewhat negative effect,Fairly badly,5.0,a Remainer,Not Asked,Very important,
16188,16188,10.0,848.0,53.0,Man,,,London,Missing,Remain,Labour,Conservative,,,,Not Asked or missing,"£5,000 to £9,999 per year",,University diploma,,E,Not working,99.0,Other,0.6288853511364404,2020-01-09 18:43:46,2020-01-09 18:58:13,Right,Very positive effect,Somewhat positive effect,Very well,5.0,a Leaver,Extremely important,Not Asked,
16189,16189,10.0,849.0,72.0,Man,,,East of England,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,Prefer not to answer,,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Retired,99.0,Other,0.815741162685423,2020-01-09 20:43:11,2020-01-09 20:53:03,Right,Somewhat positive effect,Somewhat positive effect,Very well,2.0,a Leaver,Very important,Not Asked,
16190,16190,10.0,850.0,49.0,Woman,,,East of England,Missing,Remain,Labour,Labour,,,,Not Asked or missing,"£50,000 to £59,999 per year",,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8492614453464269,2020-01-09 18:52:34,2020-01-09 18:56:25,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
16191,16191,10.0,851.0,69.0,Woman,,,East Midlands,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,No formal qualifications,,C1,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8655471271341642,2020-01-09 20:09:11,2020-01-09 20:21:35,Right,Very positive effect,Very positive effect,Very well,5.0,a Leaver,Extremely important,Not Asked,
16192,16192,10.0,852.0,71.0,Woman,,,London,Missing,Leave,Liberal Democrat,Conservative,,,,Not Asked or missing,"£15,000 to £19,999 per year",,CSE grades 2-5,,E,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8187050664644496,2020-01-09 20:20:32,2020-01-09 20:50:24,Right,Very positive effect,Very positive effect,Fairly well,5.0,a Leaver,Very important,Not Asked,
16193,16193,10.0,853.0,68.0,Man,,,Yorkshire and the Humber,Missing,Leave,Labour,Labour,,,,Not Asked or missing,Prefer not to answer,,"Other technical, professional or higher qualification",,D,Retired,99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.6991771842110243,2020-01-09 23:25:48,2020-01-09 23:34:57,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,4.0,a Remainer,Not Asked,Not very important,
16194,16194,10.0,854.0,66.0,Man,,,East Midlands,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,ONC,,C1,Retired,99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6365609420207939,2020-01-09 22:18:28,2020-01-09 22:26:56,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,6.0,a Remainer,Not Asked,Not very important,
16195,16195,10.0,855.0,35.0,Man,,,South West,Missing,Leave,Labour,Labour,,,,Not Asked or missing,"£25,000 to £29,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working full time (30 or more hours per week),99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.3974414503685444,2020-01-09 17:58:00,2020-01-09 18:27:22,Right,Neither positive nor negative,Neither positive nor negative,Fairly badly,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16196,16196,10.0,856.0,49.0,Man,,,South East,Missing,Cannot remember,Labour,Labour,,,,Not Asked or missing,"under £5,000 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,E,Not working,99.0,Other,2.5714220508510324,2020-01-09 20:42:10,2020-01-09 20:55:43,Don’t know,Don't know,Don't know,Don't know,5.0,Don’t know,Not Asked,Not Asked,
16197,16197,10.0,857.0,25.0,Man,,,Wales,Missing,Remain,Liberal Democrat,Labour,,,,Not Asked or missing,"£30,000 to £34,999 per year",,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Full time student,99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.0682915116310416,2020-01-09 18:38:40,2020-01-09 18:46:10,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
16198,16198,10.0,858.0,49.0,Man,,,North East,Missing,Remain,Labour,Green,,,,Not Asked or missing,"£35,000 to £39,999 per year",,Prefer not to say,,C1,Unemployed,99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.4356569444800911,2020-01-09 20:24:43,2020-01-09 20:32:29,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Very important,
16199,16199,10.0,859.0,40.0,Woman,,,Yorkshire and the Humber,Missing,Leave,Labour,Conservative,,,,Not Asked or missing,"£25,000 to £29,999 per year",,University diploma,,C2,Other,99.0,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8348740117315263,2020-01-09 22:08:44,2020-01-09 22:21:28,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,Extremely important,Not Asked,
16200,16200,10.0,860.0,65.0,Woman,,,London,Missing,Leave,Conservative,Conservative,,,,Not Asked or missing,"£5,000 to £9,999 per year",,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working part time (8-29 hours a week),99.0,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.9684655652763589,2020-01-09 21:32:47,2020-01-09 21:46:49,Right,Very positive effect,Somewhat positive effect,Fairly well,0.0,a Leaver,Extremely important,Not Asked,
16201,16201,10.0,861.0,48.0,Woman,,,South West,Missing,Cannot remember,Missing,DK or did not vote,,,,Not Asked or missing,Prefer not to answer,,Prefer not to say,,E,Not working,99.0,Have never worked,2.0227503228195536,2020-01-09 22:31:06,2020-01-09 22:36:12,Wrong,Very positive effect,Very positive effect,Very well,10.0,Don’t know,Not Asked,Not Asked,
16202,16202,10.0,862.0,42.0,Man,,,Yorkshire and the Humber,Missing,Remain,Conservative,Conservative,,,,Not Asked or missing,"£40,000 to £44,999 per year",,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8891916779916377,2020-01-09 18:29:43,2020-01-09 18:41:24,Wrong,Neither positive nor negative,Somewhat negative effect,Fairly well,5.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
16203,16203,10.0,863.0,31.0,Woman,,,South East,Missing,Remain,Liberal Democrat,Liberal Democrat,,,,Not Asked or missing,"£50,000 to £59,999 per year",,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C2,Working full time (30 or more hours per week),99.0,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8142280505848284,2020-01-09 17:46:25,2020-01-09 17:52:23,Wrong,Very negative effect,Very negative effect,Very badly,2.0,a Remainer,Not Asked,Extremely important,
16204,16204,10.0,864.0,60.0,Man,,,West Midlands,Missing,Remain,Labour,Liberal Democrat,,,,Not Asked or missing,"£10,000 to £14,999 per year",,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,E,Working part time (Less than 8 hours a week),99.0,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.922317154105238,2020-01-09 18:38:14,2020-01-09 18:51:52,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,Not Asked,Extremely important,
16205,16205,10.0,865.0,52.0,Man,,,South East,Missing,Remain,Labour,DK or did not vote,,,,Not Asked or missing,Prefer not to answer,,CSE grades 2-5,,C2,Working full time (30 or more hours per week),99.0,"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.1488061372093483,2020-01-09 18:44:08,2020-01-09 18:58:17,Wrong,Very negative effect,Somewhat negative effect,Don't know,0.0,Neither a Leaver nor a Remainer,Not Asked,Not Asked,
