age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
76,"Woman","South West","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Retired","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
23,"Man","West Midlands","Labour","Remain","","","Don't know","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Full time student","Have never worked","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
46,"Woman","East Midlands","UKIP","Did not vote","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Other","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Don't know","Don't know","Very badly",0,"Neither a Leaver nor a Remainer"
73,"Man","Scotland","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","15 or under","City & Guilds certificate - advanced","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",5,"Neither a Leaver nor a Remainer"
67,"Woman","North West","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
72,"Man","East of England","Conservative","Did not vote","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","C1","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Neither positive nor negative","Neither positive nor negative","Fairly badly",2,"Neither a Leaver nor a Remainer"
73,"Woman","London","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Retired","Other public sector employer (e.g. Central Government)","Other","Right","Neither positive nor negative","Neither positive nor negative","Don't know",6,"Neither a Leaver nor a Remainer"
25,"Woman","South West","Green","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
59,"Woman","East of England","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (Less than 8 hours a week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
71,"Woman","Yorkshire and the Humber","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
66,"Woman","North East","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
72,"Woman","East of England","UKIP","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","No formal qualifications","C1","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
67,"Woman","East of England","UKIP","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","C2","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",6,"a Leaver"
55,"Man","North West","Labour","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","Don't know","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
74,"Man","South West","UKIP","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","15 or under","City & Guilds certificate","A","Retired","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
27,"Man","South East","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","16","Prefer not to say","A","Unemployed","Other","Other","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",10,"Don’t know"
56,"Woman","South East","DK or did not vote","Leave","","","under £5,000 per year","Not Asked or missing","20+","City & Guilds certificate","C1","Not working","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",1,"a Leaver"
73,"Woman","South East","Conservative","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C2","Retired","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Very badly",7,"a Leaver"
66,"Woman","South West","Conservative","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Neither positive nor negative","Very badly",3,"Neither a Leaver nor a Remainer"
31,"Woman","West Midlands","Labour","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","Teaching qualification (not degree)","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Don't know","Don't know","Don't know",10,"Don’t know"
36,"Man","East of England","Conservative","Leave","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",0,"a Leaver"
54,"Man","East of England","UKIP","Leave","","","under £5,000 per year","Not Asked or missing","16","No formal qualifications","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Don't know","Very badly",5,"a Leaver"
60,"Woman","South East","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Very badly",7,"a Leaver"
25,"Man","South East","Liberal Democrat","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
68,"Woman","West Midlands","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","University diploma","C2","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
79,"Woman","Wales","DK or did not vote","Remain","","","Don't know","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat positive effect","Somewhat positive effect","Don't know",6,"a Remainer"
23,"Woman","London","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","City & Guilds certificate - advanced","C2","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
36,"Woman","South West","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","E","Other","Charity/voluntary sector","Other","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
67,"Woman","North West","Liberal Democrat","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","C1","Retired","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Somewhat positive effect","Fairly badly",5,"a Leaver"
48,"Woman","East Midlands","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Not working","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
52,"Woman","North West","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","Clerical and commercial","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
63,"Man","East Midlands","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
35,"Man","East of England","Green","Remain","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat negative effect","Don't know","Very badly",4,"Neither a Leaver nor a Remainer"
43,"Woman","East of England","UKIP","Leave","","","under £5,000 per year","Not Asked or missing","16","Other technical, professional or higher qualification","C2","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly badly",9,"a Leaver"
60,"Man","West Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","City & Guilds certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
71,"Man","Scotland","Conservative","Leave","","","£35,000 to £39,999 per year","Not Asked or missing","16","Scottish Ordinary/ Lower Certificate","C1","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat negative effect","Neither positive nor negative","Fairly badly",7,"a Leaver"
47,"Woman","Scotland","DK or did not vote","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","16","Youth training certificate/skillseekers","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
40,"Man","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Can't remember","Prefer not to say","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Don't know",4,"Don’t know"
27,"Woman","South East","Labour","Remain","","","Prefer not to answer","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Don't know","Don't know","Don't know",3,"a Remainer"
55,"Man","South East","Labour","Remain","","","£70,000 to £99,999 per year","Not Asked or missing","20+","University diploma","A","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
51,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Other","Wrong","Very negative effect","Neither positive nor negative","Very badly",10,"a Remainer"
24,"Woman","East Midlands","Green","Did not vote","","","Prefer not to answer","Not Asked or missing","16","Don't know","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
64,"Woman","West Midlands","UKIP","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","16","City & Guilds certificate","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Other","Right","Very positive effect","Somewhat positive effect","Fairly badly",2,"a Leaver"
48,"Man","London","Liberal Democrat","Leave","","","under £5,000 per year","Not Asked or missing","17-18","City & Guilds certificate","E","Unemployed","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",4,"a Leaver"
52,"Man","Wales","Conservative","Leave","","","£45,000 to £49,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Other","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
60,"Man","South East","Liberal Democrat","Leave","","","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",8,"a Leaver"
68,"Man","South West","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","16","City & Guilds certificate - advanced","B","Retired","Self-employed","Other","Right","Very positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
65,"Woman","North East","UKIP","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
59,"Man","Yorkshire and the Humber","Conservative","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Neither positive nor negative","Somewhat positive effect","Fairly well",1,"Neither a Leaver nor a Remainer"
71,"Woman","South West","Other","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
52,"Man","Wales","Plaid","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"a Leaver"
48,"Man","South East","Conservative","Leave","","","£100,000 and over","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
61,"Woman","South East","Conservative","Did not vote","","","Don't know","Not Asked or missing","Skipped","Teaching qualification (not degree)","A","Working part time (Less than 8 hours a week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"Don’t know"
63,"Woman","Wales","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","B","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",10,"a Leaver"
70,"Woman","North West","Labour","Remain","","","Prefer not to answer","Not Asked or missing","Skipped","Other technical, professional or higher qualification","C1","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",7,"Neither a Leaver nor a Remainer"
65,"Man","West Midlands","Labour","Remain","","","£100,000 and over","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
71,"Woman","East Midlands","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","Scottish Higher Certificate","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
68,"Woman","South West","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
68,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
69,"Woman","East Midlands","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","C1","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Very badly",8,"a Leaver"
46,"Woman","North West","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","Skipped","Clerical and commercial","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
44,"Woman","East Midlands","DK or did not vote","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grades 2-5","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Very positive effect","Fairly badly",5,"a Leaver"
67,"Woman","Scotland","Conservative","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",7,"a Remainer"
60,"Man","East Midlands","UKIP","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","16","Prefer not to say","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",4,"a Leaver"
49,"Woman","East of England","Labour","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","Still at school/Full time student","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Neither positive nor negative","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
53,"Man","North West","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Neither positive nor negative","Very negative effect","Very badly",5,"a Remainer"
79,"Man","West Midlands","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","15 or under","No formal qualifications","D","Retired","Skipped","Other","Right","Very positive effect","Somewhat positive effect","Fairly well",9,"a Leaver"
63,"Man","East of England","UKIP","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
32,"Man","Scotland","SNP","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Don't know","Neither positive nor negative","Fairly badly",5,"Don’t know"
26,"Woman","South East","Green","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
49,"Woman","Scotland","SNP","Remain","","","Prefer not to answer","Not Asked or missing","20+","Scottish Higher Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
33,"Woman","Scotland","Other","Did not vote","","","£30,000 to £34,999 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
46,"Man","North West","DK or did not vote","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","City & Guilds certificate - advanced","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
29,"Woman","South East","Conservative","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University diploma","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
62,"Man","Wales","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Not working","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Very badly",9,"a Leaver"
27,"Woman","South East","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C2","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
25,"Man","London","Labour","Remain","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
70,"Woman","South East","Labour","Did not vote","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
45,"Woman","South East","Conservative","Remain","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Unemployed","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat negative effect","Fairly well",7,"Neither a Leaver nor a Remainer"
37,"Woman","North West","Liberal Democrat","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
31,"Man","Scotland","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","15 or under","University diploma","E","Other","Skipped","Have never worked","Wrong","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Remainer"
66,"Man","East of England","Green","Leave","","","Don't know","Not Asked or missing","Can't remember","Don't know","C2","Retired","Self-employed","Other","Right","Very positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
28,"Woman","South East","Liberal Democrat","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Don't know","Don't know","Fairly badly",5,"a Leaver"
