,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
5580,5580,4.0,739.0,66.0,Man,,,London,Conservative,Leave,Conservative,Missing,Don't know,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.951063511921275,2018-01-09 17:44:17,2018-01-09 18:08:16,Right,Very positive effect,Somewhat positive effect,Don't know,9.0,Neither a Leaver nor a Remainer,,,The same
5581,5581,4.0,740.0,40.0,Man,,,North East,DK or did not vote,Leave,DK or did not vote,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.5801709246064797,2018-01-09 18:25:06,2018-01-09 18:35:51,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,6.0,Neither a Leaver nor a Remainer,,,A little better
5582,5582,4.0,741.0,49.0,Woman,,,East Midlands,Green,Leave,Conservative,Missing,Yes some other party,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working part time (Less than 8 hours a week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9555701814691998,2018-01-09 20:25:21,2018-01-09 20:38:46,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,A little better
5583,5583,4.0,742.0,22.0,Woman,,,South West,DK or did not vote,Did not vote,DK or did not vote,Missing,Don't know,,,Not Asked or missing,Not Asked or missing,19,Teaching qualification (not degree),,C2,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.5549515751444936,2018-01-09 21:03:26,2018-01-09 21:14:22,Don’t know,Don't know,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,A little worse
5584,5584,4.0,743.0,72.0,Woman,,,Scotland,Labour,Remain,Conservative,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,15 or under,Prefer not to say,,C2,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.58565889562527,2018-01-09 22:13:17,2018-01-09 22:24:19,Wrong,Don't know,Neither positive nor negative,Very badly,7.0,a Remainer,,,A little worse
5585,5585,4.0,744.0,23.0,Woman,,,Scotland,Other,Remain,Other,Missing,Yes - SNP or Plaid Cymru,,,Not Asked or missing,Not Asked or missing,20+,University diploma,,D,Working full time (30 or more hours per week),Charity/voluntary sector,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.5162942355903125,2018-01-09 17:19:36,2018-01-09 17:32:02,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,A little worse
5586,5586,4.0,745.0,60.0,Woman,,,Yorkshire and the Humber,Labour,Leave,Labour,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,16,CSE grades 2-5,,E,Not working,Skipped,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.6768590285638352,2018-01-09 17:45:04,2018-01-09 18:03:33,Right,Very positive effect,Very positive effect,Very badly,10.0,a Leaver,,,A lot worse
5587,5587,4.0,746.0,69.0,Woman,,,South East,UKIP,Leave,Conservative,Missing,Yes some other party,,,Not Asked or missing,Not Asked or missing,15 or under,No formal qualifications,,E,Retired,Other,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.8862354780524788,2018-01-09 18:29:58,2018-01-09 18:44:47,Right,Very positive effect,Neither positive nor negative,Fairly well,10.0,a Leaver,,,A lot worse
5588,5588,4.0,747.0,33.0,Man,,,London,Conservative,Remain,UKIP,Missing,Yes some other party,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.143155859451468,2018-01-09 17:49:03,2018-01-09 18:03:09,Right,Very positive effect,Very positive effect,Fairly well,7.0,a Leaver,,,A little better
5589,5589,4.0,748.0,75.0,Woman,,,Wales,Liberal Democrat,Remain,Conservative,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8210835383116897,2018-01-09 17:36:48,2018-01-09 17:57:34,Don’t know,Don't know,Somewhat negative effect,Don't know,3.0,Neither a Leaver nor a Remainer,,,A little better
5590,5590,4.0,749.0,62.0,Woman,,,Yorkshire and the Humber,Liberal Democrat,Leave,Labour,Missing,Yes - Liberal Democrat,,,Not Asked or missing,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,A,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8770602544003462,2018-01-09 17:20:58,2018-01-09 18:21:38,Right,Somewhat positive effect,Don't know,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,A little worse
5591,5591,4.0,750.0,22.0,Woman,,,Wales,Labour,Remain,Labour,Missing,Don't know,,,Not Asked or missing,Not Asked or missing,Still at school/Full time student,GCE A level or Higher Certificate,,C2,Full time student,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.0033451160857623,2018-01-09 22:56:02,2018-01-09 23:06:46,Wrong,Very negative effect,Don't know,Don't know,2.0,a Remainer,,,A little worse
5592,5592,4.0,751.0,60.0,Man,,,South East,Conservative,Leave,Conservative,Missing,Yes - Liberal Democrat,,,Not Asked or missing,Not Asked or missing,15 or under,GCE A level or Higher Certificate,,A,Working full time (30 or more hours per week),Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8833583895750045,2018-01-09 19:28:35,2018-01-09 19:57:13,Right,Very positive effect,Very positive effect,Fairly well,8.0,a Leaver,,,A little worse
5593,5593,4.0,752.0,58.0,Woman,,,South East,Conservative,Leave,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,19,GCE A level or Higher Certificate,,A,Retired,Other,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7573981241195988,2018-01-09 18:24:17,2018-01-09 18:39:29,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,A lot better
5594,5594,4.0,753.0,65.0,Woman,,,Wales,Labour,Leave,Labour,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Retired,Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7845045096698189,2018-01-09 17:46:40,2018-01-09 17:59:17,Don’t know,Don't know,Don't know,Fairly badly,4.0,Neither a Leaver nor a Remainer,,,A little worse
5595,5595,4.0,754.0,66.0,Woman,,,South West,Conservative,Remain,Liberal Democrat,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,16,Clerical and commercial,,C2,Working part time (8-29 hours a week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9143401035639152,2018-01-09 18:17:41,2018-01-09 18:32:19,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,0.0,Neither a Leaver nor a Remainer,,,A little worse
5596,5596,4.0,755.0,36.0,Man,,,North West,Liberal Democrat,Remain,Liberal Democrat,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.2784722995882007,2018-01-09 17:55:53,2018-01-09 18:07:42,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,A little worse
5597,5597,4.0,756.0,33.0,Woman,,,East Midlands,DK or did not vote,Did not vote,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,17-18,University diploma,,B,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8611232628910515,2018-01-09 18:10:04,2018-01-09 18:22:39,Wrong,Somewhat negative effect,Neither positive nor negative,Don't know,3.0,Neither a Leaver nor a Remainer,,,The same
5598,5598,4.0,757.0,59.0,Woman,,,South East,Labour,Remain,Liberal Democrat,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8747109093430486,2018-01-09 19:28:58,2018-01-09 19:49:32,Wrong,Very negative effect,Very negative effect,Very badly,3.0,a Remainer,,,A lot worse
5599,5599,4.0,758.0,72.0,Man,,,Scotland,Conservative,Remain,Labour,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working full time (30 or more hours per week),Self-employed,Other,0.8771496992883056,2018-01-09 17:48:54,2018-01-09 18:19:12,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,A little worse
5600,5600,4.0,759.0,21.0,Woman,,,West Midlands,DK or did not vote,Did not vote,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,Still at school/Full time student,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Full time student,Have never worked,Have never worked,0.7528209274184153,2018-01-09 18:59:23,2018-01-09 19:09:17,Right,Somewhat negative effect,Neither positive nor negative,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,The same
5601,5601,4.0,760.0,28.0,Man,,,East of England,DK or did not vote,Did not vote,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,19,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,2.925399017492494,2018-01-09 17:38:23,2018-01-09 17:45:12,Right,Very positive effect,Neither positive nor negative,Don't know,5.0,a Leaver,,,The same
5602,5602,4.0,761.0,31.0,Woman,,,Wales,Labour,Remain,Labour,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working part time (Less than 8 hours a week),Self-employed,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8891399166319828,2018-01-09 17:24:55,2018-01-09 17:32:38,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,6.0,a Remainer,,,A little worse
5603,5603,4.0,762.0,63.0,Woman,,,Scotland,Other,Remain,Other,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7645078757048345,2018-01-09 17:26:15,2018-01-09 17:44:54,Wrong,Very negative effect,Very negative effect,Very badly,2.0,a Remainer,,,A lot worse
5604,5604,4.0,763.0,21.0,Woman,,,East of England,DK or did not vote,Did not vote,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,Still at school/Full time student,University diploma,,C1,Full time student,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.3335729319906624,2018-01-09 22:02:46,2018-01-09 22:15:36,Wrong,Somewhat negative effect,Somewhat positive effect,Don't know,5.0,Neither a Leaver nor a Remainer,,,A lot better
5605,5605,4.0,764.0,29.0,Man,,,London,Conservative,Leave,Conservative,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working part time (8-29 hours a week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.344009575120495,2018-01-09 17:26:35,2018-01-09 17:38:40,Right,Don't know,Neither positive nor negative,Very badly,4.0,Neither a Leaver nor a Remainer,,,The same
5606,5606,4.0,765.0,23.0,Woman,,,London,Labour,Remain,Labour,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,Still at school/Full time student,GCE A level or Higher Certificate,,D,Full time student,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6595191401334166,2018-01-09 17:38:24,2018-01-09 17:56:46,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,2.0,a Remainer,,,The same
5607,5607,4.0,766.0,50.0,Man,,,North East,Conservative,Leave,DK or did not vote,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Other,2.4158733309186187,2018-01-10 07:09:01,2018-01-10 07:23:10,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,10.0,a Leaver,,,The same
5608,5608,4.0,767.0,41.0,Woman,,,South West,Labour,Remain,Liberal Democrat,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,20+,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.7674670872900329,2018-01-09 18:26:26,2018-01-09 18:38:50,Wrong,Very negative effect,Neither positive nor negative,Very badly,0.0,a Remainer,,,A little worse
5609,5609,4.0,768.0,29.0,Woman,,,North West,UKIP,Leave,DK or did not vote,Missing,Yes some other party,,,Not Asked or missing,Not Asked or missing,19,No formal qualifications,,C1,Not working,Skipped,Have never worked,0.5547078628356761,2018-01-09 17:40:26,2018-01-09 17:52:59,Right,Very positive effect,Very positive effect,Fairly badly,10.0,a Leaver,,,The same
5610,5610,4.0,769.0,22.0,Woman,,,South West,Conservative,Remain,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,Can't remember,GCE A level or Higher Certificate,,C1,Full time student,Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.440595414657861,2018-01-09 20:07:29,2018-01-09 20:12:47,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,A little worse
5611,5611,4.0,770.0,34.0,Man,,,South West,DK or did not vote,Did not vote,DK or did not vote,Missing,Yes - Liberal Democrat,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1780834233480546,2018-01-09 21:19:36,2018-01-09 22:03:39,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,7.0,Neither a Leaver nor a Remainer,,,The same
5612,5612,4.0,771.0,26.0,Man,,,West Midlands,Liberal Democrat,Leave,DK or did not vote,Missing,Don't know,,,Not Asked or missing,Not Asked or missing,19,Don't know,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8852851443042804,2018-01-09 22:28:00,2018-01-09 22:37:35,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly badly,7.0,Neither a Leaver nor a Remainer,,,A little worse
5613,5613,4.0,772.0,28.0,Man,,,West Midlands,DK or did not vote,Did not vote,DK or did not vote,Missing,Don't know,,,Not Asked or missing,Not Asked or missing,16,GCE A level or Higher Certificate,,C2,Unemployed,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.1157499687714645,2018-01-09 23:02:32,2018-01-09 23:05:20,Don’t know,Neither positive nor negative,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,The same
5614,5614,4.0,773.0,22.0,Man,,,Scotland,Green,Remain,Other,Missing,Yes some other party,,,Not Asked or missing,Not Asked or missing,Still at school/Full time student,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Full time student,Skipped,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.816988737761735,2018-01-09 18:17:43,2018-01-09 18:35:52,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,A lot worse
5615,5615,4.0,774.0,65.0,Woman,,,South East,Labour,Leave,Labour,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,16,City & Guilds certificate,,C2,Working part time (Less than 8 hours a week),Charity/voluntary sector,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.0736265714374136,2018-01-09 17:51:44,2018-01-09 18:28:24,Right,Somewhat positive effect,Neither positive nor negative,Very badly,6.0,a Leaver,,,A lot worse
5616,5616,4.0,775.0,37.0,Man,,,Yorkshire and the Humber,Green,Remain,Labour,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.123080932892088,2018-01-09 18:19:55,2018-01-09 18:27:35,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,0.0,a Remainer,,,A little worse
5617,5617,4.0,776.0,29.0,Woman,,,South West,Liberal Democrat,Remain,Liberal Democrat,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,20+,Teaching qualification (not degree),,D,Not working,Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6756993385627307,2018-01-09 18:50:51,2018-01-09 19:05:53,Wrong,Very negative effect,Very negative effect,Fairly badly,0.0,a Remainer,,,A lot worse
5618,5618,4.0,777.0,60.0,Woman,,,East of England,Conservative,Leave,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,16,City & Guilds certificate,,C1,Not working,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.8978982638759644,2018-01-09 17:20:19,2018-01-09 17:30:20,Right,Very positive effect,Somewhat positive effect,Fairly well,7.0,a Leaver,,,A little worse
5619,5619,4.0,778.0,77.0,Man,,,Yorkshire and the Humber,UKIP,Leave,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,15 or under,No formal qualifications,,E,Retired,Self-employed,Other,0.9672930759718882,2018-01-09 19:24:48,2018-01-09 19:43:43,Right,Very positive effect,Very positive effect,Very well,10.0,a Leaver,,,A little better
5620,5620,4.0,779.0,74.0,Man,,,South East,Conservative,Leave,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,17-18,"Other technical, professional or higher qualification",,A,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7517364740885644,2018-01-09 17:22:27,2018-01-09 17:42:55,Right,Very positive effect,Somewhat positive effect,Fairly well,5.0,a Leaver,,,A little better
5621,5621,4.0,780.0,76.0,Man,,,South East,Liberal Democrat,Remain,Liberal Democrat,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,17-18,"Other technical, professional or higher qualification",,C1,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8063834653447419,2018-01-09 18:47:56,2018-01-09 19:03:32,Wrong,Somewhat negative effect,Very negative effect,Fairly badly,2.0,a Remainer,,,A little worse
5622,5622,4.0,781.0,56.0,Man,,,East Midlands,Conservative,Leave,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,B,Working part time (8-29 hours a week),Other public sector employer (e.g. Central Government),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.9425262130816504,2018-01-09 20:24:10,2018-01-09 20:38:27,Right,Neither positive nor negative,Somewhat negative effect,Don't know,2.0,Neither a Leaver nor a Remainer,,,The same
5623,5623,4.0,782.0,53.0,Woman,,,West Midlands,Labour,Leave,Conservative,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",2.280385761936929,2018-01-09 18:37:47,2018-01-09 18:57:18,Right,Neither positive nor negative,Somewhat positive effect,Fairly well,5.0,a Leaver,,,A little worse
5624,5624,4.0,783.0,68.0,Man,,,Wales,UKIP,Leave,Conservative,Missing,Yes some other party,,,Not Asked or missing,Not Asked or missing,15 or under,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Working full time (30 or more hours per week),Charity/voluntary sector,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7455884695407425,2018-01-09 17:23:22,2018-01-09 17:37:15,Right,Very positive effect,Very positive effect,Very badly,10.0,a Leaver,,,A little better
5625,5625,4.0,784.0,59.0,Man,,,North East,Labour,Remain,Labour,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,16,City & Guilds certificate - advanced,,E,Not working,Skipped,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.7541020767857085,2018-01-09 19:12:55,2018-01-09 19:28:31,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,A little worse
5626,5626,4.0,785.0,38.0,Woman,,,East of England,Conservative,Remain,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,17-18,University diploma,,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7514297445287452,2018-01-09 19:34:33,2018-01-09 19:44:51,Wrong,Very negative effect,Somewhat negative effect,Don't know,2.0,a Remainer,,,The same
5627,5627,4.0,786.0,49.0,Man,,,South East,DK or did not vote,Leave,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",,E,Not working,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.8367775340076355,2018-01-10 08:20:17,2018-01-10 08:28:34,Right,Don't know,Very positive effect,Don't know,10.0,a Leaver,,,The same
5628,5628,4.0,787.0,31.0,Woman,,,East of England,Labour,Remain,Labour,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6399047942944432,2018-01-09 18:17:05,2018-01-09 18:26:40,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,A little worse
5629,5629,4.0,788.0,54.0,Man,,,North West,Labour,Remain,Labour,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Not working,Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9764634954186414,2018-01-09 17:36:34,2018-01-09 17:49:18,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,Neither a Leaver nor a Remainer,,,A lot worse
5630,5630,4.0,789.0,69.0,Man,,,South East,Liberal Democrat,Did not vote,DK or did not vote,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Retired,Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6731685417152451,2018-01-10 07:17:25,2018-01-10 07:28:55,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,8.0,a Leaver,,,The same
5631,5631,4.0,790.0,25.0,Woman,,,London,Conservative,Leave,Conservative,Missing,Yes - Conservative,,,Not Asked or missing,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9256102105991112,2018-01-09 18:30:10,2018-01-09 18:42:27,Don’t know,Somewhat positive effect,Somewhat positive effect,Fairly well,5.0,a Leaver,,,The same
5632,5632,4.0,791.0,70.0,Woman,,,South East,Labour,Leave,DK or did not vote,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Retired,Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7438667255741481,2018-01-10 10:28:17,2018-01-10 10:40:20,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,8.0,a Leaver,,,A little worse
5633,5633,4.0,792.0,63.0,Man,,,South East,Labour,Remain,Liberal Democrat,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working part time (Less than 8 hours a week),Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.92934229228013,2018-01-09 17:30:28,2018-01-10 12:35:08,Wrong,Very negative effect,Neither positive nor negative,Very badly,0.0,a Remainer,,,A little worse
5634,5634,4.0,793.0,49.0,Man,,,South West,Liberal Democrat,Remain,Labour,Missing,Yes - Labour,,,Not Asked or missing,Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.162814292983544,2018-01-09 18:31:28,2018-01-09 18:40:46,Wrong,Very negative effect,Very negative effect,Very badly,9.0,a Remainer,,,A lot worse
5635,5635,4.0,794.0,30.0,Woman,,,Scotland,Labour,Remain,Conservative,Missing,No don’t think of myself as any of these,,,Not Asked or missing,Not Asked or missing,16,GCE A level or Higher Certificate,,B,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7955450301639525,2018-01-09 18:32:54,2018-01-09 18:51:59,Don’t know,Neither positive nor negative,Neither positive nor negative,Fairly badly,5.0,a Remainer,,,A little worse
