age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
49,"Man","London","DK or did not vote","Remain","","","£100,000 and over","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
41,"Woman","East Midlands","Conservative","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (Less than 8 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",2,"a Remainer"
40,"Man","East of England","Liberal Democrat","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Neither positive nor negative","Very badly",3,"a Leaver"
45,"Man","West Midlands","Conservative","Leave","","","£70,000 to £99,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Very badly",3,"a Leaver"
70,"Man","North East","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
61,"Woman","South West","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","17-18","CSE grades 2-5","A","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
70,"Man","East Midlands","Conservative","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
62,"Woman","London","Conservative","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C2","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
37,"Woman","East Midlands","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",4,"Neither a Leaver nor a Remainer"
29,"Woman","East of England","Green","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
19,"Man","Yorkshire and the Humber","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","B","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
45,"Woman","East Midlands","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",6,"a Leaver"
61,"Man","North West","Labour","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",8,"Neither a Leaver nor a Remainer"
35,"Woman","East of England","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Don't know","Don't know","Don't know",6,"Don’t know"
58,"Man","North East","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grades 2-5","E","Not working","Self-employed","Other","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"a Remainer"
46,"Woman","West Midlands","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","17-18","CSE grades 2-5","D","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Don't know",6,"Don’t know"
53,"Man","West Midlands","Labour","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
23,"Woman","North West","Labour","Remain","","","under £5,000 per year","Not Asked or missing","Can't remember","CSE grade 1, GCE O level, GCSE, School Certificate","E","Unemployed","Skipped","Have never worked","Don’t know","Very negative effect","Very negative effect","Don't know",5,"Don’t know"
44,"Woman","East Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (Less than 8 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
76,"Man","North East","Green","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C2","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
46,"Woman","Scotland","Labour","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",9,"a Remainer"
49,"Woman","Wales","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","16","City & Guilds certificate","E","Unemployed","Skipped","Other","Don’t know","Don't know","Don't know","Don't know",6,"Don’t know"
26,"Woman","South West","DK or did not vote","Did not vote","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Don't know",7,"Don’t know"
65,"Man","North West","Conservative","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","15 or under","GCE A level or Higher Certificate","B","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
60,"Woman","Yorkshire and the Humber","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly well",3,"a Leaver"
19,"Woman","East Midlands","DK or did not vote","Leave","","","Don't know","Not Asked or missing","19","CSE grade 1, GCE O level, GCSE, School Certificate","E","Unemployed","Skipped","Have never worked","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",2,"Neither a Leaver nor a Remainer"
47,"Woman","Wales","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","C1","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
66,"Man","North East","Labour","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
73,"Woman","Wales","Conservative","Leave","","","under £5,000 per year","Not Asked or missing","16","Other technical, professional or higher qualification","C2","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
27,"Man","Scotland","Liberal Democrat","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",2,"Neither a Leaver nor a Remainer"
38,"Woman","South East","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
63,"Woman","South East","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly well",3,"a Leaver"
23,"Woman","Wales","Labour","Remain","","","Prefer not to answer","Not Asked or missing","16","No formal qualifications","E","Unemployed","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",5,"Neither a Leaver nor a Remainer"
31,"Woman","East of England","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
68,"Woman","South West","Labour","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","A","Retired","Skipped","Other","Right","Don't know","Don't know","Don't know",6,"a Leaver"
32,"Woman","North West","Green","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","D","Working part time (Less than 8 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",4,"Neither a Leaver nor a Remainer"
52,"Woman","South East","Conservative","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
33,"Woman","East of England","Labour","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Not working","Skipped","Have never worked","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
32,"Man","South East","Conservative","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","19","University diploma","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
23,"Man","Scotland","Other","Remain","","","Don't know","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"Neither a Leaver nor a Remainer"
50,"Woman","Scotland","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","ONC","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
53,"Woman","Scotland","Other","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","Still at school/Full time student","University diploma","E","Full time student","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",10,"a Remainer"
55,"Man","East Midlands","UKIP","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","16","City & Guilds certificate - advanced","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Somewhat positive effect","Very badly",6,"a Leaver"
57,"Woman","North East","Conservative","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","19","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","D","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Fairly well",10,"a Leaver"
39,"Woman","East Midlands","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","Scottish Higher Certificate","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat negative effect","Somewhat negative effect","Don't know",7,"Don’t know"
56,"Man","South East","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
50,"Man","East Midlands","Conservative","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
66,"Woman","South East","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"a Leaver"
61,"Man","London","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Fairly badly",10,"a Leaver"
49,"Woman","East Midlands","Labour","Leave","","","Prefer not to answer","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
34,"Woman","South West","Green","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",1,"a Remainer"
59,"Woman","Scotland","Other","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","Teaching qualification (not degree)","A","Working part time (8-29 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Don't know",10,"Neither a Leaver nor a Remainer"
29,"Woman","East Midlands","Labour","Leave","","","Prefer not to answer","Not Asked or missing","20+","University diploma","E","Not working","Skipped","Have never worked","Right","Don't know","Don't know","Fairly badly",7,"a Leaver"
44,"Man","East of England","Labour","Remain","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
66,"Woman","West Midlands","Labour","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Don't know",6,"a Remainer"
51,"Woman","North West","Labour","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","E","Other","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Neither positive nor negative","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
21,"Man","Yorkshire and the Humber","Labour","Remain","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",0,"a Remainer"
67,"Man","South West","Conservative","Remain","","","Don't know","Not Asked or missing","17-18","City & Guilds certificate - advanced","B","Retired","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
54,"Woman","South East","Conservative","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Don't know","Don't know","Don't know",7,"Don’t know"
71,"Woman","Wales","Green","Remain","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",0,"a Remainer"
23,"Man","West Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Still at school/Full time student","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (8-29 hours a week)","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Very badly",9,"a Leaver"
41,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C2","Unemployed","Skipped","Other","Don’t know","Neither positive nor negative","Don't know","Very badly",7,"Don’t know"
66,"Woman","South West","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Retired","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Don't know","Fairly well",3,"a Leaver"
55,"Woman","North West","Labour","Leave","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Other","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Neither positive nor negative","Fairly badly",4,"a Leaver"
21,"Woman","South West","Green","Remain","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Full time student","Have never worked","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
69,"Woman","Wales","Conservative","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Skipped","Other","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
33,"Woman","North West","Labour","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
56,"Woman","South West","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
25,"Woman","East Midlands","DK or did not vote","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","15 or under","No formal qualifications","C2","Working full time (30 or more hours per week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Don't know","Very badly",10,"Neither a Leaver nor a Remainer"
34,"Woman","South East","DK or did not vote","Did not vote","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
78,"Woman","West Midlands","Conservative","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","E","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Fairly badly",9,"a Leaver"
33,"Woman","South East","Other","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Unemployed","Nationalised industry or public corporation (e.g. Post Office)","Other","Right","Neither positive nor negative","Neither positive nor negative","Very badly",5,"Neither a Leaver nor a Remainer"
69,"Woman","North East","UKIP","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","16","Clerical and commercial","C2","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",5,"a Leaver"
20,"Woman","North West","DK or did not vote","Leave","","","Don't know","Not Asked or missing","Still at school/Full time student","CSE grade 1, GCE O level, GCSE, School Certificate","D","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Very positive effect","Don't know",5,"a Leaver"
23,"Woman","Yorkshire and the Humber","Green","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Somewhat negative effect","Don't know","Fairly badly",5,"a Remainer"
20,"Man","South East","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Very negative effect","Very negative effect","Very badly",6,"a Remainer"
73,"Man","West Midlands","Conservative","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","Recognised trade apprenticeship completed","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
54,"Man","Scotland","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Somewhat negative effect","Fairly well",8,"Neither a Leaver nor a Remainer"
24,"Man","Scotland","Other","Did not vote","","","Prefer not to answer","Not Asked or missing","20+","University diploma","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
50,"Woman","Scotland","Other","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
40,"Man","East Midlands","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Don't know","Neither positive nor negative","Very badly",3,"Neither a Leaver nor a Remainer"
76,"Man","Yorkshire and the Humber","Liberal Democrat","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","CSE grades 2-5","B","Retired","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",8,"a Remainer"
70,"Woman","South East","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","15 or under","City & Guilds certificate - advanced","A","Retired","Skipped","Other","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
