,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
2195,2195,2.0,595.0,53.0,Man,,,Scotland,Green,Remain,SNP,Missing,,9.0,None,"£5,000 to £9,999 per year","£5,000 to £9,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,E,Unemployed,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7078497867869302,2017-06-13 17:06:48,2017-06-13 17:20:35,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,Neither a Leaver nor a Remainer,,,
2196,2196,2.0,596.0,18.0,Man,,,South West,DK or did not vote,Did not vote,Liberal Democrat,Missing,,5.0,The Daily Telegraph,"under £5,000 per year","£40,000 to £44,999 per year",Still at school/Full time student,No formal qualifications,99.0,C1,Full time student,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.4216726633383738,2017-06-13 17:24:02,2017-06-13 17:27:39,Wrong,Neither positive nor negative,Somewhat negative effect,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
2197,2197,2.0,597.0,41.0,Woman,,,Wales,Plaid,Remain,Labour,Missing,,8.0,The Guardian,"under £5,000 per year","£10,000 to £14,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,B,Other,Self-employed,Other,0.612252185552258,2017-06-13 16:30:05,2017-06-13 16:38:02,Wrong,Very negative effect,Somewhat negative effect,Very badly,0.0,a Remainer,,,
2198,2198,2.0,598.0,23.0,Woman,,,South East,DK or did not vote,Remain,Labour,Missing,,5.0,None,"under £5,000 per year","£60,000 to £69,999 per year",Still at school/Full time student,GCE A level or Higher Certificate,99.0,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5034226869164397,2017-06-13 16:36:56,2017-06-13 17:03:12,Wrong,Very negative effect,Somewhat negative effect,Don't know,5.0,a Remainer,,,
2199,2199,2.0,599.0,53.0,Man,,,South West,Other,Remain,Labour,Missing,,3.0,None,"£40,000 to £44,999 per year","£45,000 to £49,999 per year",17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,C2,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1518572740854,2017-06-13 19:43:12,2017-06-13 20:08:26,Wrong,Very negative effect,Very negative effect,Very badly,2.0,a Remainer,,,
2200,2200,2.0,600.0,65.0,Man,,,Yorkshire and the Humber,Conservative,Remain,Conservative,Missing,,10.0,The Financial Times,"£70,000 to £99,999 per year","£70,000 to £99,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,A,Retired,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6181988276720211,2017-06-13 16:11:11,2017-06-13 16:16:06,Right,Very positive effect,Very positive effect,Fairly badly,9.0,a Leaver,,,
2201,2201,2.0,601.0,66.0,Woman,,,West Midlands,Conservative,Leave,Conservative,Missing,,3.0,The Daily Mail / The Scottish Daily Mail,"£10,000 to £14,999 per year","£25,000 to £29,999 per year",15 or under,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",99.0,C1,Retired,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.187626221809403,2017-06-14 09:40:45,2017-06-14 09:47:10,Right,Very positive effect,Somewhat positive effect,Fairly well,9.0,a Leaver,,,
2202,2202,2.0,602.0,25.0,Man,,,East Midlands,Conservative,Leave,Conservative,Missing,,8.0,None,"£5,000 to £9,999 per year","£30,000 to £34,999 per year",Still at school/Full time student,GCE A level or Higher Certificate,99.0,B,Full time student,Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.003597476116687,2017-06-13 18:11:04,2017-06-13 18:24:27,Right,Somewhat positive effect,Neither positive nor negative,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
2203,2203,2.0,603.0,66.0,Woman,,,Yorkshire and the Humber,Labour,Remain,Conservative,Missing,,6.0,None,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",17-18,"Other technical, professional or higher qualification",99.0,D,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9001557820551656,2017-06-14 09:20:35,2017-06-14 09:29:00,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly well,0.0,Neither a Leaver nor a Remainer,,,
2204,2204,2.0,604.0,36.0,Woman,,,East Midlands,Labour,Did not vote,DK or did not vote,Missing,,5.0,None,"under £5,000 per year","under £5,000 per year",15 or under,No formal qualifications,99.0,C2,Working part time (Less than 8 hours a week),Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.0113672071780866,2017-06-14 09:07:53,2017-06-14 09:12:22,Don’t know,Don't know,Don't know,Don't know,10.0,Don’t know,,,
2205,2205,2.0,605.0,21.0,Woman,,,South East,DK or did not vote,Remain,Labour,Missing,,8.0,The Sun,"under £5,000 per year","£50,000 to £59,999 per year",Still at school/Full time student,No formal qualifications,99.0,C1,Full time student,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.4411221542639675,2017-06-13 16:39:47,2017-06-13 16:45:45,Wrong,Very negative effect,Somewhat negative effect,Very badly,2.0,a Remainer,,,
2206,2206,2.0,606.0,67.0,Man,,,North West,UKIP,Leave,Conservative,Missing,,8.0,The Daily Mail / The Scottish Daily Mail,Prefer not to answer,Prefer not to answer,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,A,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7563861309433514,2017-06-13 16:20:05,2017-06-13 17:11:18,Right,Somewhat positive effect,Somewhat positive effect,Very badly,7.0,Neither a Leaver nor a Remainer,,,
2207,2207,2.0,607.0,20.0,Woman,,,West Midlands,Green,Remain,Labour,Missing,,7.0,The Guardian,"£10,000 to £14,999 per year","£45,000 to £49,999 per year",Still at school/Full time student,GCE A level or Higher Certificate,99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.5625652874488519,2017-06-13 18:11:10,2017-06-13 18:21:28,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
2208,2208,2.0,608.0,50.0,Man,,,South East,Conservative,Leave,Labour,Missing,,8.0,None,"£30,000 to £34,999 per year","£30,000 to £34,999 per year",16,No formal qualifications,99.0,B,Other,Other,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6637326811371488,2017-06-13 16:11:49,2017-06-13 16:17:55,Right,Very positive effect,Neither positive nor negative,Very well,10.0,a Leaver,,,
2209,2209,2.0,609.0,64.0,Man,,,North East,Green,Remain,Labour,Missing,,9.0,None,"£15,000 to £19,999 per year","£25,000 to £29,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C1,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6216509166792489,2017-06-13 16:11:06,2017-06-13 16:19:32,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
2210,2210,2.0,610.0,59.0,Woman,,,Yorkshire and the Humber,Other,Leave,Labour,Missing,,5.0,Other Newspaper,Prefer not to answer,Prefer not to answer,17-18,Prefer not to say,99.0,D,Working part time (8-29 hours a week),Charity/voluntary sector,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.7755831977378421,2017-06-13 16:17:15,2017-06-13 16:27:55,Right,Somewhat positive effect,Somewhat positive effect,Fairly well,8.0,a Leaver,,,
2211,2211,2.0,611.0,23.0,Woman,,,London,Other,Leave,Labour,Missing,,3.0,None,Don't know,Don't know,20+,Scottish Higher Certificate,99.0,C1,Working part time (8-29 hours a week),Self-employed,Other,1.2324607473718747,2017-06-13 19:26:07,2017-06-13 19:34:31,Wrong,Somewhat negative effect,Don't know,Fairly badly,3.0,a Remainer,,,
2212,2212,2.0,612.0,39.0,Woman,,,London,DK or did not vote,Remain,Labour,Missing,,9.0,The Times,"£45,000 to £49,999 per year","£100,000 to £149,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,A,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1275282651780267,2017-06-13 17:11:36,2017-06-14 08:37:31,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
2213,2213,2.0,613.0,34.0,Woman,,,North West,DK or did not vote,Leave,Labour,Missing,,6.0,None,"£20,000 to £24,999 per year","£15,000 to £19,999 per year",17-18,City & Guilds certificate - advanced,99.0,C1,Not working,Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.646418995392294,2017-06-14 09:30:21,2017-06-14 10:04:16,Right,Very positive effect,Very positive effect,Very badly,9.0,a Leaver,,,
2214,2214,2.0,614.0,37.0,Woman,,,West Midlands,Conservative,Leave,Conservative,Missing,,7.0,None,"£35,000 to £39,999 per year","£50,000 to £59,999 per year",16,City & Guilds certificate,99.0,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7372847499350244,2017-06-14 09:35:32,2017-06-14 09:51:28,Right,Somewhat positive effect,Neither positive nor negative,Don't know,5.0,a Leaver,,,
2215,2215,2.0,615.0,42.0,Woman,,,West Midlands,Conservative,Did not vote,Conservative,Missing,,5.0,None,Prefer not to answer,Don't know,Still at school/Full time student,City & Guilds certificate,99.0,C2,Not working,Skipped,Other,1.194520651923563,2017-06-14 11:06:41,2017-06-14 11:24:11,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,1.0,Neither a Leaver nor a Remainer,,,
2216,2216,2.0,616.0,67.0,Man,,,South West,Labour,Leave,Labour,Missing,,7.0,None,"£30,000 to £34,999 per year","£25,000 to £29,999 per year",20+,Teaching qualification (not degree),99.0,B,Retired,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6116302544150597,2017-06-13 19:12:44,2017-06-13 19:22:00,Right,Very positive effect,Neither positive nor negative,Don't know,3.0,a Leaver,,,
2217,2217,2.0,617.0,60.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,8.0,The Daily Telegraph,"£10,000 to £14,999 per year","£45,000 to £49,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,B,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.4277572993668963,2017-06-13 20:20:50,2017-06-13 20:26:58,Right,Somewhat positive effect,Somewhat positive effect,Don't know,4.0,a Leaver,,,
2218,2218,2.0,618.0,65.0,Man,,,East of England,Conservative,Leave,Conservative,Missing,,7.0,The Mirror / Daily Record,"£5,000 to £9,999 per year","£10,000 to £14,999 per year",17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,D,Retired,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8081998234889378,2017-06-14 09:53:25,2017-06-14 10:03:18,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,10.0,a Leaver,,,
2219,2219,2.0,619.0,67.0,Man,,,East of England,Labour,Remain,Labour,Missing,,8.0,The Times,"£25,000 to £29,999 per year","£30,000 to £34,999 per year",19,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,A,Retired,Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.4380257745470957,2017-06-13 19:11:17,2017-06-13 19:21:24,Wrong,Very negative effect,Neither positive nor negative,Don't know,0.0,a Remainer,,,
2220,2220,2.0,620.0,43.0,Man,,,Yorkshire and the Humber,UKIP,Leave,Conservative,Missing,,7.0,None,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",16,City & Guilds certificate,99.0,D,Unemployed,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.3235496580944728,2017-06-14 09:56:51,2017-06-14 10:02:39,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,9.0,a Leaver,,,
2221,2221,2.0,621.0,63.0,Man,,,South West,DK or did not vote,Leave,Conservative,Missing,,7.0,None,Prefer not to answer,Prefer not to answer,16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.317057789570739,2017-06-13 18:43:34,2017-06-13 18:50:29,Right,Don't know,Don't know,Don't know,7.0,a Leaver,,,
2222,2222,2.0,622.0,33.0,Man,,,West Midlands,UKIP,Leave,UKIP,Missing,,6.0,None,"£35,000 to £39,999 per year","£35,000 to £39,999 per year",17-18,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.6335608363806385,2017-06-14 09:53:20,2017-06-14 12:03:49,Right,Very positive effect,Somewhat positive effect,Fairly badly,9.0,a Leaver,,,
2223,2223,2.0,623.0,36.0,Man,,,Yorkshire and the Humber,Labour,Remain,Labour,Missing,,4.0,None,"£50,000 to £59,999 per year","£50,000 to £59,999 per year",16,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7325305251323738,2017-06-14 11:20:57,2017-06-14 11:26:25,Wrong,Very negative effect,Very negative effect,Don't know,3.0,a Remainer,,,
2224,2224,2.0,624.0,71.0,Man,,,East Midlands,Labour,Remain,Labour,Missing,,8.0,Other Newspaper,"£15,000 to £19,999 per year",Prefer not to answer,15 or under,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C2,Retired,Other,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.6002767808610336,2017-06-13 21:15:21,2017-06-13 21:22:34,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,1.0,a Remainer,,,
2225,2225,2.0,625.0,45.0,Man,,,West Midlands,Conservative,Leave,Conservative,Missing,,5.0,None,Prefer not to answer,Prefer not to answer,16,City & Guilds certificate,99.0,C2,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.8070941367361173,2017-06-14 10:23:48,2017-06-14 10:34:15,Right,Very positive effect,Very positive effect,Fairly well,10.0,a Leaver,,,
2226,2226,2.0,626.0,68.0,Man,,,South West,Labour,Remain,Labour,Missing,,10.0,Other Newspaper,Prefer not to answer,"£35,000 to £39,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,A,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.4380257745470957,2017-06-13 16:18:07,2017-06-13 16:24:36,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
2227,2227,2.0,627.0,57.0,Woman,,,North West,Conservative,Leave,Liberal Democrat,Missing,,2.0,None,"under £5,000 per year","£25,000 to £29,999 per year",16,CSE grades 2-5,99.0,D,Not working,Skipped,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.379952975181151,2017-06-14 07:54:03,2017-06-14 08:03:46,Right,Very positive effect,Very positive effect,Fairly well,8.0,a Leaver,,,
2228,2228,2.0,628.0,55.0,Woman,,,West Midlands,DK or did not vote,Remain,Liberal Democrat,Missing,,2.0,None,"under £5,000 per year","under £5,000 per year",20+,"Other technical, professional or higher qualification",99.0,E,Retired,Nationalised industry or public corporation (e.g. Post Office),Other,0.8218530645104839,2017-06-13 20:55:23,2017-06-13 21:03:12,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,5.0,Neither a Leaver nor a Remainer,,,
2229,2229,2.0,629.0,62.0,Man,,,South East,Conservative,Remain,Liberal Democrat,Missing,,7.0,The Guardian,"£5,000 to £9,999 per year","£25,000 to £29,999 per year",17-18,"Other technical, professional or higher qualification",99.0,C2,Working full time (30 or more hours per week),Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.6772893723268348,2017-06-13 20:03:06,2017-06-13 20:09:45,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
2230,2230,2.0,630.0,59.0,Woman,,,North East,UKIP,Leave,Labour,Missing,,9.0,None,Prefer not to answer,Prefer not to answer,17-18,GCE A level or Higher Certificate,99.0,B,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)",0.7292067353518717,2017-06-13 20:16:51,2017-06-13 20:30:38,Right,Very positive effect,Somewhat positive effect,Don't know,9.0,a Leaver,,,
2231,2231,2.0,631.0,49.0,Woman,,,South East,Labour,Leave,Labour,Missing,,5.0,The Sun,"£15,000 to £19,999 per year","£30,000 to £34,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.4844623344791466,2017-06-13 20:13:03,2017-06-13 20:21:17,Right,Somewhat positive effect,Neither positive nor negative,Don't know,2.0,a Leaver,,,
2232,2232,2.0,632.0,61.0,Man,,,Scotland,DK or did not vote,Remain,DK or did not vote,Missing,,3.0,None,"under £5,000 per year","under £5,000 per year",20+,GCE A level or Higher Certificate,99.0,E,Retired,Other,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.6115802508737507,2017-06-13 18:41:25,2017-06-13 18:53:53,Don’t know,Don't know,Neither positive nor negative,Very badly,4.0,Neither a Leaver nor a Remainer,,,
2233,2233,2.0,633.0,31.0,Woman,,,Yorkshire and the Humber,DK or did not vote,Did not vote,Conservative,Missing,,0.0,None,Prefer not to answer,Prefer not to answer,17-18,GCE A level or Higher Certificate,99.0,C2,Not working,Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",3.24700149145516,2017-06-14 08:32:05,2017-06-14 08:34:38,Don’t know,Neither positive nor negative,Neither positive nor negative,Don't know,5.0,Neither a Leaver nor a Remainer,,,
2234,2234,2.0,634.0,25.0,Woman,,,London,Liberal Democrat,Remain,Labour,Missing,,7.0,Other Newspaper,"£15,000 to £19,999 per year","£60,000 to £69,999 per year",20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",99.0,B,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.2867712567673224,2017-06-13 21:25:55,2017-06-13 21:31:26,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,9.0,a Remainer,,,
2235,2235,2.0,635.0,38.0,Man,,,South West,Conservative,Remain,Labour,Missing,,6.0,None,"£40,000 to £44,999 per year","£40,000 to £44,999 per year",16,Prefer not to say,99.0,B,Not working,Other,Other,0.6392297376944979,2017-06-13 19:23:40,2017-06-13 19:35:22,Wrong,Somewhat negative effect,Don't know,Fairly badly,5.0,a Remainer,,,
2236,2236,2.0,636.0,29.0,Woman,,,South East,DK or did not vote,Did not vote,DK or did not vote,Missing,,7.0,None,"£50,000 to £59,999 per year","£50,000 to £59,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0184114227614427,2017-06-14 08:31:57,2017-06-14 08:41:54,Wrong,Somewhat negative effect,Don't know,Fairly badly,6.0,Neither a Leaver nor a Remainer,,,
2237,2237,2.0,637.0,63.0,Woman,,,East of England,Conservative,Leave,Conservative,Missing,,10.0,The Herald (Glasgow),"under £5,000 per year","£10,000 to £14,999 per year",16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C1,Retired,Skipped,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8668030964817107,2017-06-13 16:11:00,2017-06-13 16:20:19,Right,Somewhat positive effect,Neither positive nor negative,Don't know,8.0,a Leaver,,,
2238,2238,2.0,638.0,61.0,Woman,,,South West,Liberal Democrat,Remain,Liberal Democrat,Missing,,8.0,The Guardian,"£15,000 to £19,999 per year","£15,000 to £19,999 per year",20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,B,Retired,Skipped,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6453399901761436,2017-06-13 16:21:41,2017-06-13 16:31:53,Wrong,Very negative effect,Somewhat negative effect,Fairly badly,0.0,a Remainer,,,
2239,2239,2.0,639.0,58.0,Woman,,,North West,Liberal Democrat,Remain,Liberal Democrat,Missing,,1.0,The Daily Mail / The Scottish Daily Mail,"£10,000 to £14,999 per year",Prefer not to answer,16,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C2,Retired,Skipped,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.48407835579132,2017-06-13 17:37:26,2017-06-13 17:47:17,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly well,1.0,a Remainer,,,
2240,2240,2.0,640.0,68.0,Man,,,West Midlands,Conservative,Leave,Conservative,Missing,,7.0,The Express,Prefer not to answer,Prefer not to answer,16,"Other technical, professional or higher qualification",99.0,C1,Retired,Skipped,"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8674970370448323,2017-06-14 09:25:48,2017-06-14 09:36:40,Right,Very positive effect,Somewhat positive effect,Fairly well,7.0,a Leaver,,,
2241,2241,2.0,641.0,46.0,Woman,,,East of England,DK or did not vote,Remain,Labour,Missing,,4.0,None,"£10,000 to £14,999 per year","£10,000 to £14,999 per year",16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,D,Not working,Skipped,"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.5993496072866322,2017-06-14 08:28:39,2017-06-14 08:51:36,Wrong,Somewhat negative effect,Very negative effect,Very badly,10.0,a Remainer,,,
2242,2242,2.0,642.0,22.0,Man,,,Wales,Plaid,Remain,Labour,Missing,,5.0,None,Don't know,Don't know,17-18,GCE A level or Higher Certificate,99.0,B,Full time student,Have never worked,Have never worked,0.9751802173904568,2017-06-13 19:17:26,2017-06-13 20:12:43,Wrong,Somewhat negative effect,Don't know,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
2243,2243,2.0,643.0,44.0,Woman,,,South East,Green,Remain,Labour,Missing,,7.0,None,"£10,000 to £14,999 per year",Prefer not to answer,17-18,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",99.0,A,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",0.6430969030176998,2017-06-13 18:17:56,2017-06-13 18:22:37,Wrong,Very negative effect,Very negative effect,Fairly badly,1.0,a Remainer,,,
2244,2244,2.0,644.0,35.0,Woman,,,South East,Labour,Remain,Labour,Missing,,7.0,The Guardian,Prefer not to answer,Prefer not to answer,17-18,GCE A level or Higher Certificate,99.0,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.4465271710972211,2017-06-14 08:56:16,2017-06-14 09:04:37,Wrong,Very negative effect,Somewhat negative effect,Very badly,1.0,Neither a Leaver nor a Remainer,,,
2245,2245,2.0,645.0,33.0,Man,,,Scotland,Labour,Remain,Labour,Missing,,7.0,None,"£30,000 to £34,999 per year","£40,000 to £44,999 per year",20+,"Other technical, professional or higher qualification",99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.5678346091450295,2017-06-14 11:46:04,2017-06-14 11:56:45,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
2246,2246,2.0,646.0,47.0,Man,,,Scotland,DK or did not vote,Leave,UKIP,Missing,,5.0,None,"£30,000 to £34,999 per year","£25,000 to £29,999 per year",16,Scottish Ordinary/ Lower Certificate,99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.2096441525310513,2017-06-14 10:35:07,2017-06-14 10:39:04,Wrong,Don't know,Don't know,Don't know,7.0,Don’t know,,,
2247,2247,2.0,647.0,67.0,Woman,,,South West,Conservative,Leave,Labour,Missing,,5.0,None,"£5,000 to £9,999 per year","£10,000 to £14,999 per year",15 or under,City & Guilds certificate,99.0,E,Retired,Skipped,Other,0.7803771500185482,2017-06-14 10:54:47,2017-06-14 11:03:09,Right,Very positive effect,Very positive effect,Fairly badly,10.0,a Leaver,,,
2248,2248,2.0,648.0,41.0,Man,,,West Midlands,UKIP,Leave,Conservative,Missing,,9.0,The Daily Mail / The Scottish Daily Mail,"£25,000 to £29,999 per year","£30,000 to £34,999 per year",20+,University diploma,99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9720250949594164,2017-06-13 21:11:12,2017-06-13 21:18:39,Right,Very positive effect,Very positive effect,Very well,10.0,a Leaver,,,
2249,2249,2.0,649.0,61.0,Woman,,,South West,Conservative,Remain,Conservative,Missing,,7.0,None,"£15,000 to £19,999 per year","£25,000 to £29,999 per year",15 or under,Clerical and commercial,99.0,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8084980704851708,2017-06-14 08:25:48,2017-06-14 08:33:34,Wrong,Neither positive nor negative,Neither positive nor negative,Fairly badly,7.0,a Remainer,,,
2250,2250,2.0,650.0,19.0,Man,,,London,DK or did not vote,Leave,Labour,Missing,,3.0,Other Newspaper,"£10,000 to £14,999 per year",Don't know,17-18,"CSE grade 1, GCE O level, GCSE, School Certificate",99.0,C2,Working full time (30 or more hours per week),Skipped,"Skilled Manual Work (e.g. plumber, electrician, fitter)",2.69469171447626,2017-06-14 09:20:28,2017-06-14 09:28:05,Right,Neither positive nor negative,Somewhat positive effect,Very badly,4.0,a Leaver,,,
